year,region,animal,population_Mhd
2011,Europe,horses,5.972494
2011,Europe,mules,0.186402
2011,Europe,pigs,187.230239
2011,Europe,rabbits and hares,28.621
2011,Europe,sheep,127.663396
2011,Europe,turkeys,95.33
2011,Northern America,asses,0.052
2011,Northern America,beehives,3.12892
2011,Northern America,cattle,105.0424
2011,Northern America,chickens,8772.2
2011,Northern America,ducks,8.35
2011,Northern America,geese and guinea fowls,0.33
2011,Northern America,goats,3.026
2011,Northern America,horses,10.555
2011,Northern America,mules,0.004
2011,Northern America,pigs,78.9758
2011,Northern America,sheep,6.3599
2011,Northern America,turkeys,254.0
2011,Oceania,asses,0.009
2011,Oceania,beehives,0.68994
2011,Oceania,buffaloes,0.000155
2011,Oceania,cattle,39.283629
2011,Oceania,chickens,121.783
2011,Oceania,ducks,1.318
2011,Oceania,geese and guinea fowls,0.08
2011,Oceania,goats,3.895307
2011,Oceania,horses,0.398077
2011,Oceania,pigs,5.325025
2011,Oceania,rabbits and hares,0.0
2011,Oceania,sheep,104.251132
2011,Oceania,turkeys,1.368
2011,South America,asses,3.105963
2011,South America,beehives,5.2818
2011,South America,buffaloes,1.278835
2011,South America,"camelids, other",8.626757
2011,South America,cattle,347.798361
2011,South America,chickens,2214.228
2011,South America,ducks,9.036
2011,South America,geese and guinea fowls,0.385
2011,South America,goats,21.353218
2011,South America,horses,14.1459
2011,South America,mules,2.20121
2011,South America,pigs,63.593937
2011,South America,rabbits and hares,4.204
2011,South America,"rodents, other",18.425
2011,South America,sheep,69.829902
2011,South America,turkeys,62.897
2012,Africa,asses,25.116946
2012,Africa,beehives,16.616932
2012,Africa,buffaloes,4.164953
2012,Africa,camels,26.488448
2012,Africa,cattle,315.676032
2012,Africa,chickens,1716.044
2012,Africa,ducks,19.005
2012,Africa,geese and guinea fowls,25.264
2012,Africa,goats,372.607127
2012,Africa,horses,5.933065
2012,Africa,mules,0.977633
2012,Africa,pigs,32.980246
2012,Africa,rabbits and hares,14.826
2012,Africa,sheep,341.789459
2012,Africa,turkeys,24.858
2012,Asia,asses,15.005502
2012,Asia,beehives,37.729639
2012,Asia,buffaloes,190.602815
2012,Asia,camels,3.972828
2012,Asia,cattle,441.595916
2012,Asia,chickens,11292.378
2012,Asia,ducks,995.46
2012,Asia,geese and guinea fowls,297.692
2012,Asia,goats,522.121653
2012,Asia,horses,12.09211
2012,Asia,mules,2.236508
2012,Asia,pigs,595.868218
2012,Asia,rabbits and hares,255.025
2012,Asia,sheep,472.361534
2012,Asia,turkeys,13.201
2012,Europe,asses,0.420893
2012,Europe,beehives,17.064979
2012,Europe,buffaloes,0.37321
2012,Europe,camels,0.007492
2012,Europe,cattle,121.537875
2012,Europe,chickens,2059.094
2012,Europe,ducks,85.263
2012,Europe,geese and guinea fowls,27.803
2012,Europe,goats,17.258326
2012,Europe,horses,5.889047
2012,Europe,mules,0.183334
2012,Europe,pigs,183.264978
2012,Europe,rabbits and hares,29.219
2012,Europe,sheep,127.350865
2012,Europe,turkeys,95.544
2012,Northern America,asses,0.052
2012,Northern America,beehives,3.229037
2012,Northern America,cattle,103.3902
2012,Northern America,chickens,8629.0
2012,Northern America,ducks,8.6
2012,Northern America,geese and guinea fowls,0.33
2012,Northern America,goats,2.733
2012,Northern America,horses,10.657
2012,Northern America,mules,0.004
2012,Northern America,pigs,78.994
2012,Northern America,sheep,6.2582
2012,Northern America,turkeys,259.0
2012,Oceania,asses,0.009
2012,Oceania,beehives,0.713354
2012,Oceania,buffaloes,0.000155
2012,Oceania,cattle,39.356357
2012,Oceania,chickens,132.521
2012,Oceania,ducks,1.429
2012,Oceania,geese and guinea fowls,0.08
2012,Oceania,goats,3.949318
2012,Oceania,horses,0.404433
2012,Oceania,pigs,5.211641
2012,Oceania,rabbits and hares,0.0
2012,Oceania,sheep,106.007852
2012,Oceania,turkeys,1.371
2012,South America,asses,3.000545
2012,South America,beehives,5.09575
2012,South America,buffaloes,1.262641
2012,South America,"camelids, other",8.756914
2012,South America,cattle,349.892074
2012,South America,chickens,2219.599
2012,South America,ducks,9.303
2012,South America,geese and guinea fowls,0.39
2012,South America,goats,20.368874
2012,South America,horses,12.998503
2012,South America,mules,2.192045
2012,South America,pigs,63.459036
2012,South America,rabbits and hares,4.23
2012,South America,"rodents, other",18.925
2012,South America,sheep,67.543771
2012,South America,turkeys,63.934
2013,Africa,asses,25.465701
2013,Africa,beehives,16.421472
2013,Africa,buffaloes,3.915272
2013,Africa,camels,27.154042
2013,Africa,cattle,321.250892
2013,Africa,chickens,1726.22
2013,Africa,ducks,21.146
2013,Africa,geese and guinea fowls,25.264
2013,Africa,goats,388.874651
2013,Africa,horses,5.983684
2013,Africa,mules,0.979009
2013,Africa,pigs,33.398329
2013,Africa,rabbits and hares,15.434
2013,Africa,sheep,351.386469
2013,Africa,turkeys,26.172
2013,Asia,asses,14.722783
2013,Asia,beehives,39.15098
2013,Asia,buffaloes,191.095886
2013,Asia,camels,4.150075
2013,Asia,cattle,439.572002
2013,Asia,chickens,11608.308
2013,Asia,ducks,973.503
2013,Asia,geese and guinea fowls,293.072
2013,Asia,goats,524.3053
2013,Asia,horses,12.12632
2013,Asia,mules,2.030461
2013,Asia,pigs,593.899117
2013,Asia,rabbits and hares,255.813
2013,Asia,sheep,484.390969
2013,Asia,turkeys,14.029
2013,Europe,asses,0.407117
2013,Europe,beehives,17.150291
2013,Europe,buffaloes,0.426285
2013,Europe,camels,0.007508
2013,Europe,cattle,121.74017
2013,Europe,chickens,2171.481
2013,Europe,ducks,86.288
2013,Europe,geese and guinea fowls,28.267
2013,Europe,goats,17.261883
2013,Europe,horses,5.746341
2013,Europe,mules,0.179277
2013,Europe,pigs,182.675819
2013,Europe,rabbits and hares,29.214
2013,Europe,sheep,129.320961
2013,Europe,turkeys,93.788
2013,Northern America,asses,0.052
2013,Northern America,beehives,3.307397
2013,Northern America,cattle,102.3352
2013,Northern America,chickens,8700.3
2013,Northern America,ducks,8.75
2013,Northern America,geese and guinea fowls,0.35
2013,Northern America,goats,2.662
2013,Northern America,horses,10.657
2013,Northern America,mules,0.004
2013,Northern America,pigs,77.5196
2013,Northern America,sheep,6.2529
2013,Northern America,turkeys,245.7
2013,Oceania,asses,0.009
2013,Oceania,beehives,1.005093
2013,Oceania,buffaloes,0.00016
2013,Oceania,cattle,40.242362
2013,Oceania,chickens,130.556
2013,Oceania,ducks,1.428
2013,Oceania,geese and guinea fowls,0.082
2013,Oceania,goats,3.939865
2013,Oceania,horses,0.405232
2013,Oceania,pigs,5.118332
2013,Oceania,rabbits and hares,0.0
2013,Oceania,sheep,106.363302
2013,Oceania,turkeys,1.375
2013,South America,asses,2.952283
2013,South America,beehives,5.16425
2013,South America,buffaloes,1.333027
2013,South America,"camelids, other",8.837069
2013,South America,cattle,350.356968
2013,South America,chickens,2222.195
2013,South America,ducks,9.376
2013,South America,geese and guinea fowls,0.39
2013,South America,goats,20.581539
2013,South America,horses,12.802626
2013,South America,mules,2.176024
2013,South America,pigs,62.300181
2013,South America,rabbits and hares,4.289
2013,South America,"rodents, other",18.925
2013,South America,sheep,67.807013
2013,South America,turkeys,64.616
2014,Africa,asses,25.912086
2014,Africa,beehives,16.80135
2014,Africa,buffaloes,3.949287
2014,Africa,camels,27.737594
2014,Africa,cattle,328.094634
2014,Africa,chickens,1769.538
2014,Africa,ducks,22.267
2014,Africa,geese and guinea fowls,25.284
2014,Africa,goats,396.875524
2014,Africa,horses,6.0891
2014,Africa,mules,1.014633
2014,Africa,pigs,34.601614
2014,Africa,rabbits and hares,16.311
2014,Africa,sheep,360.271025
2014,Africa,turkeys,27.099
2014,Asia,asses,14.708321
2014,Asia,beehives,40.515487
2014,Asia,buffaloes,192.399108
2014,Asia,camels,4.379784
2014,Asia,cattle,439.436913
2014,Asia,chickens,11641.669
2014,Asia,ducks,936.249
2014,Asia,geese and guinea fowls,281.705
2014,Asia,goats,530.912317
2014,Asia,horses,12.609622
2014,Asia,mules,2.035255
2014,Asia,pigs,595.458432
2014,Asia,rabbits and hares,256.106
2014,Asia,sheep,475.950802
2014,Asia,turkeys,13.711
2014,Europe,asses,0.391764
2014,Europe,beehives,17.768433
2014,Europe,buffaloes,0.395576
2014,Europe,camels,0.007425
2014,Europe,cattle,122.139408
2014,Europe,chickens,2157.695
2014,Europe,ducks,87.585
2014,Europe,geese and guinea fowls,30.81
2014,Europe,goats,17.060518
2014,Europe,horses,5.535059
2014,Europe,mules,0.175212
2014,Europe,pigs,185.072942
2014,Europe,rabbits and hares,29.256
2014,Europe,sheep,129.612989
2014,Europe,turkeys,93.682
2014,Northern America,asses,0.052
2014,Northern America,beehives,3.436252
2014,Northern America,cattle,100.576
2014,Northern America,chickens,8712.0
2014,Northern America,ducks,9.25
2014,Northern America,geese and guinea fowls,0.35
2014,Northern America,goats,2.641
2014,Northern America,horses,10.668
2014,Northern America,mules,0.004
2014,Northern America,pigs,80.6113
2014,Northern America,sheep,6.1057
2014,Northern America,turkeys,243.2
2014,Oceania,asses,0.009
2014,Oceania,beehives,1.055437
2014,Oceania,buffaloes,0.00016
2014,Oceania,cattle,40.00409
2014,Oceania,chickens,130.633
2014,Oceania,ducks,1.428
2014,Oceania,geese and guinea fowls,0.082
2014,Oceania,goats,3.977278
2014,Oceania,horses,0.402716
2014,Oceania,pigs,5.317867
2014,Oceania,rabbits and hares,0.0
2014,Oceania,sheep,102.440819
2014,Oceania,turkeys,1.377
2014,South America,asses,2.957838
2014,South America,beehives,5.140223
2014,South America,buffaloes,1.538647
2014,South America,"camelids, other",8.89414
2014,South America,cattle,351.704496
2014,South America,chickens,2355.272
2014,South America,ducks,9.624
2014,South America,geese and guinea fowls,0.391
2014,South America,goats,20.502529
2014,South America,horses,12.906964
2014,South America,mules,2.189443
2014,South America,pigs,64.16533
2014,South America,rabbits and hares,4.204
2014,South America,"rodents, other",18.925
2014,South America,sheep,64.801852
2014,South America,turkeys,65.01
2015,Africa,asses,28.950365
2015,Africa,beehives,16.935215
2015,Africa,buffaloes,3.701584
2015,Africa,camels,28.49445
2015,Africa,cattle,335.743216
2015,Africa,chickens,1811.875
2015,Africa,ducks,21.939
2015,Africa,geese and guinea fowls,24.545
2015,Africa,goats,402.462902
2015,Africa,horses,6.813229
2015,Africa,mules,0.982576
2015,Africa,pigs,36.282265
2015,Africa,rabbits and hares,17.913
2015,Africa,sheep,361.954549
2015,Africa,turkeys,27.288
2015,Asia,asses,14.362732
2015,Asia,beehives,41.701503
2015,Asia,buffaloes,193.930946
2015,Asia,camels,4.479549
2015,Asia,cattle,443.741062
2015,Asia,chickens,12131.77
2015,Asia,ducks,967.984
2015,Asia,geese and guinea fowls,294.804
2015,Asia,goats,544.045417
2015,Asia,horses,12.971855
2015,Asia,mules,1.819819
2015,Asia,pigs,590.313438
2015,Asia,rabbits and hares,249.016
2015,Asia,sheep,507.618015
2015,Asia,turkeys,14.904
2015,Europe,asses,0.393009
2015,Europe,beehives,18.230888
2015,Europe,buffaloes,0.404852
2015,Europe,camels,0.007415
2015,Europe,cattle,121.964854
2015,Europe,chickens,2224.468
2015,Europe,ducks,90.566
2015,Europe,geese and guinea fowls,31.209
2015,Europe,goats,16.926604
2015,Europe,horses,5.563921
2015,Europe,mules,0.169602
2015,Europe,pigs,186.913869
2015,Europe,rabbits and hares,29.276
2015,Europe,sheep,130.843049
2015,Europe,turkeys,97.156
2015,Northern America,asses,0.051986
2015,Northern America,beehives,3.361434
2015,Northern America,cattle,100.783
2015,Northern America,chickens,8856.287
2015,Northern America,ducks,9.02
2015,Northern America,geese and guinea fowls,0.343
2015,Northern America,goats,2.680006
2015,Northern America,horses,10.667661
2015,Northern America,mules,0.004
2015,Northern America,pigs,82.0993
2015,Northern America,sheep,6.1043
2015,Northern America,turkeys,238.801
2015,Oceania,asses,0.00896
2015,Oceania,beehives,1.040277
2015,Oceania,buffaloes,0.000161
2015,Oceania,cattle,37.959511
2015,Oceania,chickens,122.782
2015,Oceania,ducks,1.476
2015,Oceania,geese and guinea fowls,0.083
2015,Oceania,goats,3.990785
2015,Oceania,horses,0.395207
2015,Oceania,pigs,5.26525
2015,Oceania,rabbits and hares,0.0
2015,Oceania,sheep,100.061925
2015,Oceania,turkeys,1.377
2015,South America,asses,2.898532
2015,South America,beehives,5.203548
2015,South America,buffaloes,1.606347
2015,South America,"camelids, other",8.865476
2015,South America,cattle,353.604302
2015,South America,chickens,2410.673
2015,South America,ducks,9.283
2015,South America,geese and guinea fowls,0.389
2015,South America,goats,21.611385
2015,South America,horses,11.792359
2015,South America,mules,2.139241
2015,South America,pigs,66.269875
2015,South America,rabbits and hares,4.251
2015,South America,"rodents, other",18.949
2015,South America,sheep,64.010468
2015,South America,turkeys,63.023
2016,Africa,asses,29.811913
2016,Africa,beehives,17.139853
2016,Africa,buffaloes,3.436841
2016,Africa,camels,29.274746
2016,Africa,cattle,342.641847
2016,Africa,chickens,1869.44
2016,Africa,ducks,20.921
2016,Africa,geese and guinea fowls,22.544
2016,Africa,goats,413.795597
2016,Africa,horses,6.980383
2016,Africa,mules,0.950844
2016,Africa,pigs,37.174824
2016,Africa,rabbits and hares,17.494
2016,Africa,sheep,373.248325
2016,Africa,turkeys,27.943
2016,Asia,asses,13.985461
2016,Asia,beehives,41.99121
2016,Asia,buffaloes,195.424809
2016,Asia,camels,4.584474
2016,Asia,cattle,451.138517
2016,Asia,chickens,12859.449
2016,Asia,ducks,999.65
2016,Asia,geese and guinea fowls,308.206
2016,Asia,goats,556.425628
2016,Asia,horses,13.263375
2016,Asia,mules,1.687104
2016,Asia,pigs,580.542196
2016,Asia,rabbits and hares,200.881
2016,Asia,sheep,516.740418
2016,Asia,turkeys,14.478
2016,Europe,asses,0.387104
2016,Europe,beehives,18.615002
2016,Europe,buffaloes,0.415494
2016,Europe,camels,0.007335
2016,Europe,cattle,121.550586
2016,Europe,chickens,2281.205
2016,Europe,ducks,77.028
2016,Europe,geese and guinea fowls,19.601
2016,Europe,goats,17.045374
2016,Europe,horses,5.354945
2016,Europe,mules,0.165113
2016,Europe,pigs,186.65061
2016,Europe,rabbits and hares,29.603
2016,Europe,sheep,131.115888
2016,Europe,turkeys,103.835
2016,Northern America,asses,0.051976
2016,Northern America,beehives,3.479495
2016,Northern America,cattle,103.498
2016,Northern America,chickens,8944.795
2016,Northern America,ducks,8.934
2016,Northern America,geese and guinea fowls,0.335
2016,Northern America,goats,2.645017
2016,Northern America,horses,10.660309
2016,Northern America,mules,0.004
2016,Northern America,pigs,84.9754
2016,Northern America,sheep,6.1101
2016,Northern America,turkeys,249.709
2016,Oceania,asses,0.008913
2016,Oceania,beehives,1.18678
2016,Oceania,buffaloes,0.000162
2016,Oceania,cattle,35.588139
2016,Oceania,chickens,125.774
2016,Oceania,ducks,1.463
2016,Oceania,geese and guinea fowls,0.084
2016,Oceania,goats,4.079711
2016,Oceania,horses,0.403128
2016,Oceania,pigs,5.268353
2016,Oceania,rabbits and hares,0.0
2016,Oceania,sheep,95.158252
2016,Oceania,turkeys,1.374
2016,South America,asses,2.891632
2016,South America,beehives,5.173176
2016,South America,buffaloes,1.620826
2016,South America,"camelids, other",8.902207
2016,South America,cattle,357.467743
2016,South America,chickens,2449.254
2016,South America,ducks,9.41
2016,South America,geese and guinea fowls,0.394
2016,South America,goats,21.629009
2016,South America,horses,12.077189
2016,South America,mules,2.135121
2016,South America,pigs,65.114027
2016,South America,rabbits and hares,4.288
2016,South America,"rodents, other",18.953
2016,South America,sheep,63.617482
2016,South America,turkeys,61.048
2017,Africa,asses,30.492702
2017,Africa,beehives,17.737151
2017,Africa,buffaloes,3.432606
2017,Africa,camels,30.2797
2017,Africa,cattle,343.211742
2017,Africa,chickens,1948.992
2017,Africa,ducks,18.76
2017,Africa,geese and guinea fowls,24.549
2017,Africa,goats,429.768236
2017,Africa,horses,6.924521
2017,Africa,mules,1.009967
2017,Africa,pigs,38.518975
2017,Africa,rabbits and hares,18.786
2017,Africa,sheep,378.760313
2017,Africa,turkeys,28.084
2017,Asia,asses,13.042869
2017,Asia,beehives,42.805054
2017,Asia,buffaloes,195.742178
2017,Asia,camels,4.684235
2017,Asia,cattle,454.428438
2017,Asia,chickens,14882.596
2017,Asia,ducks,1047.959
2017,Asia,geese and guinea fowls,317.582
2017,Asia,goats,556.385656
2017,Asia,horses,13.18072
2017,Asia,mules,1.429995
2017,Asia,pigs,566.468621
2017,Asia,rabbits and hares,154.085
2017,Asia,sheep,514.911249
2017,Asia,turkeys,15.221
2017,Europe,asses,0.377307
2017,Europe,beehives,18.764135
2017,Europe,buffaloes,0.432724
2017,Europe,camels,0.007185
2017,Europe,cattle,120.784318
2017,Europe,chickens,2319.734
2017,Europe,ducks,77.743
2017,Europe,geese and guinea fowls,19.07
2017,Europe,goats,16.976114
2017,Europe,horses,5.28024
2017,Europe,mules,0.163941
2017,Europe,pigs,187.440787
2017,Europe,rabbits and hares,29.135
2017,Europe,sheep,132.31101
2017,Europe,turkeys,103.055
2017,Northern America,asses,0.051977
2017,Northern America,beehives,3.388757
2017,Northern America,cattle,105.1596
2017,Northern America,chickens,9084.003
2017,Northern America,ducks,9.021
2017,Northern America,geese and guinea fowls,0.341
2017,Northern America,goats,2.657127
2017,Northern America,horses,10.803445
2017,Northern America,mules,0.004
2017,Northern America,pigs,87.0799
2017,Northern America,sheep,6.0839
2017,Northern America,turkeys,250.903
2017,Oceania,asses,0.008906
2017,Oceania,beehives,1.349392
2017,Oceania,buffaloes,0.000168
2017,Oceania,cattle,36.806819
2017,Oceania,chickens,131.879
2017,Oceania,ducks,1.493
2017,Oceania,geese and guinea fowls,0.084
2017,Oceania,goats,4.021207
2017,Oceania,horses,0.392621
2017,Oceania,pigs,5.477586
2017,Oceania,rabbits and hares,0.0
2017,Oceania,sheep,99.686112
2017,Oceania,turkeys,1.378
2017,South America,asses,2.873267
2017,South America,beehives,5.197511
2017,South America,buffaloes,1.668619
2017,South America,"camelids, other",8.947377
2017,South America,cattle,357.808217
2017,South America,chickens,2574.422
2017,South America,ducks,9.272
2017,South America,geese and guinea fowls,0.393
2017,South America,goats,22.595758
2017,South America,horses,11.982363
2017,South America,mules,2.05458
2017,South America,pigs,66.370514
2017,South America,rabbits and hares,4.442
2017,South America,"rodents, other",18.862
2017,South America,sheep,63.224854
2017,South America,turkeys,59.124
2018,Africa,asses,31.29395
2018,Africa,beehives,18.351822
2018,Africa,buffaloes,3.445202
2018,Africa,camels,31.107628
2018,Africa,cattle,351.153823
2018,Africa,chickens,1993.977
2018,Africa,ducks,18.222
2018,Africa,geese and guinea fowls,26.11
2018,Africa,goats,447.225833
2018,Africa,horses,6.884826
2018,Africa,mules,0.916072
2018,Africa,pigs,41.418075
2018,Africa,rabbits and hares,18.444
2018,Africa,sheep,386.096414
2018,Africa,turkeys,28.388
2018,Asia,asses,12.972672
2018,Asia,beehives,43.034729
2018,Asia,buffaloes,197.049451
2018,Asia,camels,4.756831
2018,Asia,cattle,463.892037
2018,Asia,chickens,15277.404
2018,Asia,ducks,1056.307
2018,Asia,geese and guinea fowls,316.186
2018,Asia,goats,561.154757
2018,Asia,horses,13.34598
2018,Asia,mules,1.344267
2018,Asia,pigs,554.160684
2018,Asia,rabbits and hares,152.758
2018,Asia,sheep,520.505211
2018,Asia,turkeys,15.255
2018,Europe,asses,0.124048
2018,Europe,beehives,19.090943
2018,Europe,buffaloes,0.463115
2018,Europe,camels,0.006568
2018,Europe,cattle,118.625698
2018,Europe,chickens,2336.192
2018,Europe,ducks,75.912
2018,Europe,geese and guinea fowls,15.235
2018,Europe,goats,16.351089
2018,Europe,horses,5.099465
2018,Europe,mules,0.000879
2018,Europe,pigs,186.632967
2018,Europe,rabbits and hares,20.932
2018,Europe,sheep,129.308428
2018,Europe,turkeys,103.017
2018,Northern America,asses,0.051975
2018,Northern America,beehives,3.539302
2018,Northern America,cattle,105.863
2018,Northern America,chickens,9208.66
2018,Northern America,ducks,9.064
2018,Northern America,geese and guinea fowls,0.336
2018,Northern America,goats,2.6691
2018,Northern America,horses,10.834522
2018,Northern America,mules,0.004
2018,Northern America,pigs,89.2402
2018,Northern America,sheep,6.0944
2018,Northern America,turkeys,243.691
2018,Oceania,asses,0.008911
2018,Oceania,beehives,1.571406
2018,Oceania,buffaloes,0.000164
2018,Oceania,cattle,36.994098
2018,Oceania,chickens,137.223
2018,Oceania,ducks,1.515
2018,Oceania,geese and guinea fowls,0.085
2018,Oceania,goats,4.046838
2018,Oceania,horses,0.385443
2018,Oceania,pigs,5.552543
2018,Oceania,rabbits and hares,0.0
2018,Oceania,sheep,97.400991
2018,Oceania,turkeys,1.365
2018,South America,asses,2.861165
2018,South America,beehives,5.180754
2018,South America,buffaloes,1.849864
2018,South America,"camelids, other",8.801937
2018,South America,cattle,357.821952
2018,South America,chickens,2622.732
2018,South America,ducks,9.275
2018,South America,geese and guinea fowls,0.395
2018,South America,goats,22.983126
2018,South America,horses,12.142351
2018,South America,mules,2.040632
2018,South America,pigs,66.616953
2018,South America,rabbits and hares,4.477
2018,South America,"rodents, other",18.989
2018,South America,sheep,63.179205
2018,South America,turkeys,57.913
2019,Africa,asses,32.171638
2019,Africa,beehives,17.722266
2019,Africa,buffaloes,1.427025
2019,Africa,camels,33.243498
2019,Africa,cattle,359.968125
2019,Africa,chickens,2063.809
2019,Africa,ducks,17.594
2019,Africa,geese and guinea fowls,25.924
2019,Africa,goats,476.004328
2019,Africa,horses,7.187901
2019,Africa,mules,0.896424
2019,Africa,pigs,44.312744
2019,Africa,rabbits and hares,18.397
2019,Africa,sheep,408.523779
2019,Africa,turkeys,27.414
2019,Asia,asses,13.299122
2019,Asia,beehives,43.2075
2019,Asia,buffaloes,198.576085
2019,Asia,camels,4.90611
2019,Asia,cattle,470.649639
2019,Asia,chickens,15611.0
2019,Asia,ducks,1066.963
2019,Asia,geese and guinea fowls,319.175
2019,Asia,goats,574.113146
2019,Asia,horses,13.978324
2019,Asia,mules,1.256446
2019,Asia,pigs,429.125263
2019,Asia,rabbits and hares,155.082
2019,Asia,sheep,529.59998
2019,Asia,turkeys,15.162
2019,Europe,asses,0.121027
2019,Europe,beehives,19.468508
2019,Europe,buffaloes,0.466178
2019,Europe,camels,0.006707
2019,Europe,cattle,117.273097
2019,Europe,chickens,2336.162
2019,Europe,ducks,77.514
2019,Europe,geese and guinea fowls,15.16
2019,Europe,goats,16.14767
2019,Europe,horses,5.077197
2019,Europe,mules,0.000936
2019,Europe,pigs,186.924273
2019,Europe,rabbits and hares,20.565
2019,Europe,sheep,126.852489
2019,Europe,turkeys,102.925
2019,Northern America,asses,0.051974
2019,Northern America,beehives,3.529713
2019,Northern America,cattle,106.3047
2019,Northern America,chickens,9348.239
2019,Northern America,ducks,9.144
2019,Northern America,geese and guinea fowls,0.332
2019,Northern America,goats,2.652111
2019,Northern America,horses,10.880779
2019,Northern America,mules,0.004
2019,Northern America,pigs,92.2026
2019,Northern America,sheep,6.0578
2019,Northern America,turkeys,234.197
2019,Oceania,asses,0.008903
2019,Oceania,beehives,1.474068
2019,Oceania,buffaloes,0.000165
2019,Oceania,cattle,35.361789
2019,Oceania,chickens,149.866
2019,Oceania,ducks,1.54
2019,Oceania,geese and guinea fowls,0.085
2019,Oceania,goats,4.314265
2019,Oceania,horses,0.376777
2019,Oceania,pigs,5.299654
2019,Oceania,rabbits and hares,0.0
2019,Oceania,sheep,92.61933
2019,Oceania,turkeys,1.207
2019,South America,asses,2.887069
2019,South America,beehives,5.191534
2019,South America,buffaloes,1.979118
2019,South America,"camelids, other",8.883656
2019,South America,cattle,361.363323
2019,South America,chickens,2669.963
2019,South America,ducks,9.436
2019,South America,geese and guinea fowls,0.398
2019,South America,goats,23.460177
2019,South America,horses,12.453224
2019,South America,mules,2.074708
2019,South America,pigs,66.787989
2019,South America,rabbits and hares,4.528
2019,South America,"rodents, other",19.025
2019,South America,sheep,65.19417
2019,South America,turkeys,66.355
2020,Africa,asses,33.148206
2020,Africa,beehives,17.985536
2020,Africa,buffaloes,1.671403
2020,Africa,camels,33.691906
2020,Africa,cattle,370.960336
2020,Africa,chickens,2073.319
2020,Africa,ducks,18.285
2020,Africa,geese and guinea fowls,26.197
2020,Africa,goats,489.021886
2020,Africa,horses,7.295291
2020,Africa,mules,0.925153
2020,Africa,pigs,44.020068
2020,Africa,rabbits and hares,17.698
2020,Africa,sheep,418.303807
2020,Africa,turkeys,29.766
2020,Asia,asses,13.028473
2020,Asia,beehives,43.496157
2020,Asia,buffaloes,199.535945
2020,Asia,camels,4.955955
2020,Asia,cattle,473.494932
2020,Asia,chickens,15373.35
2020,Asia,ducks,1032.634
2020,Asia,geese and guinea fowls,322.849
2020,Asia,goats,579.347344
2020,Asia,horses,14.173452
2020,Asia,mules,1.16224
2020,Asia,pigs,526.173336
2020,Asia,rabbits and hares,148.907
2020,Asia,sheep,547.423892
2020,Asia,turkeys,15.632
2020,Europe,asses,0.110665
2020,Europe,beehives,19.581465
2020,Europe,buffaloes,0.477293
2020,Europe,camels,0.006517
2020,Europe,cattle,116.078777
2020,Europe,chickens,2347.505
2020,Europe,ducks,74.991
2020,Europe,geese and guinea fowls,14.103
2020,Europe,goats,16.241452
2020,Europe,horses,5.069962
2020,Europe,mules,0.000916
2020,Europe,pigs,191.106903
2020,Europe,rabbits and hares,20.071
2020,Europe,sheep,125.068866
2020,Europe,turkeys,102.943
2020,Northern America,asses,0.051973
2020,Northern America,beehives,3.417257
2020,Northern America,cattle,105.0583
2020,Northern America,chickens,9393.818
2020,Northern America,ducks,9.185
2020,Northern America,geese and guinea fowls,0.329
2020,Northern America,goats,2.685122
2020,Northern America,horses,10.926904
2020,Northern America,mules,0.004
2020,Northern America,pigs,91.282
2020,Northern America,sheep,5.9958
2020,Northern America,turkeys,229.703
2020,Oceania,asses,0.008894
2020,Oceania,beehives,1.377198
2020,Oceania,buffaloes,0.000166
2020,Oceania,cattle,34.056295
2020,Oceania,chickens,139.145
2020,Oceania,ducks,1.565
2020,Oceania,geese and guinea fowls,0.086
2020,Oceania,goats,4.301278
2020,Oceania,horses,0.368723
2020,Oceania,pigs,5.26374
2020,Oceania,rabbits and hares,0.0
2020,Oceania,sheep,89.599328
2020,Oceania,turkeys,1.184
2020,South America,asses,2.865521
2020,South America,beehives,5.237717
2020,South America,buffaloes,1.841893
2020,South America,"camelids, other",8.972852
2020,South America,cattle,365.748196
2020,South America,chickens,2709.008
2020,South America,ducks,9.333
2020,South America,geese and guinea fowls,0.4
2020,South America,goats,24.062592
2020,South America,horses,13.053762
2020,South America,mules,2.063621
2020,South America,pigs,67.998942
2020,South America,rabbits and hares,4.474
2020,South America,"rodents, other",19.06
2020,South America,sheep,65.29109
2020,South America,turkeys,66.964
