product,year,production_quantity_Mt,area_harvested_ha
Lettuce and chicory,1995,14.328984,666867
Lettuce and chicory,1996,15.335317,719802
Lettuce and chicory,1997,16.403499,752925
Lettuce and chicory,1998,16.149102,778896
Lettuce and chicory,1999,17.191619,816595
Lettuce and chicory,2000,18.398156,855541
Lettuce and chicory,2001,18.837466,879501
Lettuce and chicory,2002,20.28136,926296
Lettuce and chicory,2003,21.467354,962409
Lettuce and chicory,2004,22.533205,1055199
Lettuce and chicory,2005,22.585978,1039808
Lettuce and chicory,2006,23.616667,1101782
Lettuce and chicory,2007,23.758566,1103445
Lettuce and chicory,2008,23.844361,1107491
Lettuce and chicory,2009,24.198911,1119453
Lettuce and chicory,2010,24.688242,1146628
Lettuce and chicory,2011,25.119671,1150544
Lettuce and chicory,2012,25.736107,1161519
Lettuce and chicory,2013,24.638846,1145044
Lettuce and chicory,2014,24.983011,1166918
Lettuce and chicory,2015,26.151231,1217871
Lettuce and chicory,2016,27.440987,1253421
Lettuce and chicory,2017,27.726623,1271171
Lettuce and chicory,2018,27.256487,1270138
Linseed,1961,3.014416,7505107
Linseed,1962,3.567128,7869697
Linseed,1963,3.56388,7957432
Linseed,1964,3.276909,8049735
Linseed,1965,3.934716,7876044
Linseed,1966,3.158945,7040670
Linseed,1967,2.582793,5975840
Linseed,1968,3.13003,6224314
Linseed,1969,3.404958,6877359
Linseed,1970,4.235815,7371585
Linseed,1971,3.286032,6330672
Linseed,1972,2.521591,5750514
Linseed,1973,2.490385,5605202
Linseed,1974,2.193542,5729570
Linseed,1975,2.57033,5873730
Linseed,1976,2.22607,5361483
Linseed,1977,2.858112,5719119
Linseed,1978,2.938754,5710041
Linseed,1979,2.940114,6120658
Linseed,1980,2.265627,5371117
Linseed,1981,2.246614,4820818
Linseed,1982,2.739404,5332547
Linseed,1983,2.339574,4762932
Linseed,1984,2.611172,4962281
Linseed,1985,2.59491,4786957
Linseed,1986,2.801323,4868701
Linseed,1987,2.850743,4760280
Linseed,1988,2.417566,4534244
Linseed,1989,2.271267,4359556
Linseed,1990,2.923101,4444804
Linseed,1991,2.671501,4057848
Linseed,1992,2.221953,3494031
Linseed,1993,2.156763,3320480
Linseed,1994,2.437826,3322428
Linseed,1995,2.472423,3482809
Linseed,1996,2.423614,3136161
Linseed,1997,2.244673,3072258
Linseed,1998,2.703754,3233079
Linseed,1999,2.685819,3216630
Linseed,2000,1.986904,2580194
Linseed,2001,1.830292,2470637
Linseed,2002,1.870754,2359846
Linseed,2003,2.009261,2384068
Linseed,2004,1.846973,2236146
Linseed,2005,2.699273,2745034
Linseed,2006,2.513502,2718529
Linseed,2007,1.658238,1977659
Linseed,2008,1.988579,2097695
Linseed,2009,2.158105,2105434
Linseed,2010,1.81258,2034649
Linseed,2011,2.135018,2212931
Linseed,2012,2.02474,2456618
Linseed,2013,2.273498,2247991
Linseed,2014,2.65438,2631674
Linseed,2015,3.149085,3008067
Linseed,2016,2.947643,2750493
Linseed,2017,3.110865,2967639
Linseed,2018,3.182754,3263995
Lupins,1961,0.631322,1088851
Lupins,1962,0.638118,1380848
Lupins,1963,0.5863,1651246
Lupins,1964,0.708109,1398397
Lupins,1965,0.874157,1069978
Lupins,1966,0.84915,1107436
Lupins,1967,0.764793,1026013
Lupins,1968,0.74453,990104
Lupins,1969,0.6771,943157
Lupins,1970,0.753224,980702
Lupins,1971,0.640565,759543
Lupins,1972,0.633071,832286
Lupins,1973,0.659516,770794
Lupins,1974,0.635592,758778
Lupins,1975,0.444011,696336
Lupins,1976,0.427913,612969
Lupins,1977,0.463728,565647
Lupins,1978,0.394791,497117
Lupins,1979,0.266442,497316
Lupins,1980,0.332995,515483
Lupins,1981,0.322746,558693
Lupins,1982,0.48999,653351
Lupins,1983,0.849681,842197
Lupins,1984,1.111209,1062245
Lupins,1985,1.08,993756
Lupins,1986,1.073797,1127148
Lupins,1987,1.154674,1354634
Lupins,1988,1.213905,1174807
Lupins,1989,1.08744,1166088
Lupins,1990,1.102537,1043460
Lupins,1991,1.269034,1099790
Lupins,1992,1.348922,1170473
Lupins,1993,1.609994,1261033
Lupins,1994,1.212836,1529322
Lupins,1995,1.704178,1451942
Lupins,1996,1.656886,1384887
Lupins,1997,1.694048,1556317
Lupins,1998,1.848971,1531628
Lupins,1999,2.103216,1482731
Lupins,2000,1.233871,1319811
Lupins,2001,1.245614,1331632
Lupins,2002,1.392495,1284975
Lupins,2003,0.99858,1237744
Lupins,2004,1.509017,1078684
Lupins,2005,1.303986,1111213
Lupins,2006,1.600072,1075878
Lupins,2007,0.77804,990625
Lupins,2008,0.964115,980504
Lupins,2009,1.010606,822021
Lupins,2010,1.266413,1020303
Lupins,2011,1.148705,1031328
Lupins,2012,1.325844,958028
Lupins,2013,0.818339,727391
Lupins,2014,1.071753,707472
Lupins,2015,1.247217,937528
Lupins,2016,1.289711,985335
Lupins,2017,1.618051,929209
Lupins,2018,1.188213,984894
Maize,1961,205.027583,105559708
Maize,1962,204.876937,103496674
Maize,1963,220.228333,108427548
Maize,1964,215.172627,107925200
Maize,1965,226.544256,106676579
Maize,1966,245.59916,111241045
Maize,1967,272.548473,112457754
Maize,1968,255.670551,111677838
Maize,1969,269.506068,111338080
Maize,1970,265.831145,113076179
Maize,1971,313.622622,118195157
Maize,1972,308.82629,114947847
Maize,1973,318.290469,116943608
Maize,1974,306.427347,119862457
Maize,1975,341.751971,121483621
Maize,1976,352.395866,124209113
Maize,1977,371.593355,125249315
Maize,1978,393.600091,124729622
Maize,1979,418.622993,123679562
Maize,1980,396.623388,125776355
Maize,1981,446.772517,127895030
Maize,1982,448.93228,124390774
Maize,1983,347.082034,117848186
Maize,1984,450.449992,127763956
Maize,1985,485.527301,130512431
Maize,1986,478.176622,131803709
Maize,1987,453.115794,129972051
Maize,1988,403.050234,130010309
Maize,1989,476.874503,131782910
Maize,1990,483.620724,131037921
Maize,1991,494.407622,133634353
Maize,1992,533.789336,136644882
Maize,1993,477.221153,131444134
Maize,1994,568.663564,138291950
Maize,1995,517.299059,135769013
Maize,1996,586.146163,139350284
Maize,1997,584.411894,140779013
Maize,1998,615.081853,138670017
Maize,1999,607.434709,137254885
Maize,2000,592.038698,136927586
Maize,2001,615.152413,137383603
Maize,2002,603.551954,137529459
Maize,2003,645.055272,144597222
Maize,2004,729.517951,147531413
Maize,2005,714.191174,148204682
Maize,2006,707.937211,148378501
Maize,2007,792.732888,158672801
Maize,2008,829.240208,163142954
Maize,2009,820.072448,158819581
Maize,2010,851.679519,164020015
Maize,2011,886.680581,171202475
Maize,2012,875.03916,179791974
Maize,2013,1016.207182,186957444
Maize,2014,1039.226655,185736210
Maize,2015,1052.127378,190575736
Maize,2016,1126.990585,195604568
Maize,2017,1164.400832,197465862
Maize,2018,1147.621938,193733568
"Maize, green",1961,4.090149,761548
"Maize, green",1962,4.210972,755700
"Maize, green",1963,4.122897,724414
"Maize, green",1964,3.942653,752219
"Maize, green",1965,4.108028,745727
"Maize, green",1966,4.50803,803698
"Maize, green",1967,4.732275,829899
"Maize, green",1968,5.146171,869675
"Maize, green",1969,4.898433,858198
"Maize, green",1970,4.849651,880556
"Maize, green",1971,4.962886,848672
"Maize, green",1972,4.843823,814749
"Maize, green",1973,5.102983,829402
"Maize, green",1974,4.905869,788573
"Maize, green",1975,5.56259,871011
"Maize, green",1976,4.996301,755417
"Maize, green",1977,5.065786,724619
"Maize, green",1978,4.968386,682688
"Maize, green",1979,5.043704,679159
"Maize, green",1980,5.036475,697750
"Maize, green",1981,5.196998,702283
"Maize, green",1982,5.770152,766917
"Maize, green",1983,5.318468,783680
"Maize, green",1984,5.750473,803924
"Maize, green",1985,5.962206,855213
"Maize, green",1986,5.840756,837045
"Maize, green",1987,6.242396,813707
"Maize, green",1988,6.38168,910498
"Maize, green",1989,7.170211,930182
"Maize, green",1990,7.434975,929982
"Maize, green",1991,7.785378,997559
"Maize, green",1992,7.577417,969522
"Maize, green",1993,7.280942,975315
"Maize, green",1994,8.649456,1046911
"Maize, green",1995,8.334444,1039532
"Maize, green",1996,8.442315,1033777
"Maize, green",1997,8.611522,1028417
"Maize, green",1998,8.921508,1047924
"Maize, green",1999,8.966347,1050561
"Maize, green",2000,9.651082,1075824
"Maize, green",2001,10.103031,1092087
"Maize, green",2002,10.167869,1097692
"Maize, green",2003,10.512204,1121605
"Maize, green",2004,10.486485,1126948
"Maize, green",2005,10.50311,1129619
"Maize, green",2006,10.533607,1084537
"Maize, green",2007,10.64253,1095655
"Maize, green",2008,10.978428,1125429
"Maize, green",2009,11.11206,1133411
"Maize, green",2010,10.501085,1121412
"Maize, green",2011,10.710509,1143378
"Maize, green",2012,10.883156,1153390
"Maize, green",2013,11.005521,1140598
"Maize, green",2014,10.876779,1137286
"Maize, green",2015,11.592141,1112175
"Maize, green",2016,11.441295,1165629
"Maize, green",2017,11.357174,1167422
"Maize, green",2018,11.516818,1170832
"Mangoes, mangosteens, guavas",1961,10.899582,1280631
"Mangoes, mangosteens, guavas",1962,11.276747,1295756
"Mangoes, mangosteens, guavas",1963,11.129178,1304802
"Mangoes, mangosteens, guavas",1964,11.160752,1297903
"Mangoes, mangosteens, guavas",1965,11.486095,1338701
"Mangoes, mangosteens, guavas",1966,11.52689,1349747
"Mangoes, mangosteens, guavas",1967,12.038271,1383518
"Mangoes, mangosteens, guavas",1968,12.167465,1397683
"Mangoes, mangosteens, guavas",1969,11.900388,1397016
"Mangoes, mangosteens, guavas",1970,12.030509,1408311
"Mangoes, mangosteens, guavas",1971,12.161028,1402685
"Mangoes, mangosteens, guavas",1972,12.488714,1428690
"Mangoes, mangosteens, guavas",1973,12.346135,1429137
"Mangoes, mangosteens, guavas",1974,12.857871,1476386
"Mangoes, mangosteens, guavas",1975,12.768218,1500484
"Mangoes, mangosteens, guavas",1976,13.037744,1550194
"Mangoes, mangosteens, guavas",1977,13.133631,1542563
"Mangoes, mangosteens, guavas",1978,13.195034,1549167
"Mangoes, mangosteens, guavas",1979,14.083583,1606009
"Mangoes, mangosteens, guavas",1980,14.420054,1676716
"Mangoes, mangosteens, guavas",1981,15.149126,1712967
"Mangoes, mangosteens, guavas",1982,15.090114,1801661
"Mangoes, mangosteens, guavas",1983,15.341679,1828794
"Mangoes, mangosteens, guavas",1984,15.90928,1886465
"Mangoes, mangosteens, guavas",1985,16.545699,1783403
"Mangoes, mangosteens, guavas",1986,17.225343,1815139
"Mangoes, mangosteens, guavas",1987,17.74073,1896442
"Mangoes, mangosteens, guavas",1988,15.727285,1939240
"Mangoes, mangosteens, guavas",1989,16.425741,2006994
"Mangoes, mangosteens, guavas",1990,17.166127,2026440
"Mangoes, mangosteens, guavas",1991,17.93282,2379438
"Mangoes, mangosteens, guavas",1992,18.506448,2482794
"Mangoes, mangosteens, guavas",1993,19.960783,2606188
"Mangoes, mangosteens, guavas",1994,21.870761,2723608
"Mangoes, mangosteens, guavas",1995,23.01934,2956061
"Mangoes, mangosteens, guavas",1996,22.805711,3001188
"Mangoes, mangosteens, guavas",1997,23.929612,2950475
"Mangoes, mangosteens, guavas",1998,22.893988,3286936
"Mangoes, mangosteens, guavas",1999,23.758431,3340458
"Mangoes, mangosteens, guavas",2000,24.927282,3568726
"Mangoes, mangosteens, guavas",2001,25.101809,3559520
"Mangoes, mangosteens, guavas",2002,26.407883,3649505
"Mangoes, mangosteens, guavas",2003,29.956973,3782633
"Mangoes, mangosteens, guavas",2004,29.85391,4158065
"Mangoes, mangosteens, guavas",2005,31.904192,4412098
"Mangoes, mangosteens, guavas",2006,34.13534,4594932
"Mangoes, mangosteens, guavas",2007,35.311307,4714203
"Mangoes, mangosteens, guavas",2008,36.647383,4803944
"Mangoes, mangosteens, guavas",2009,35.879561,5029369
"Mangoes, mangosteens, guavas",2010,38.032962,5032663
"Mangoes, mangosteens, guavas",2011,40.544356,5230287
"Mangoes, mangosteens, guavas",2012,42.999167,5479755
"Mangoes, mangosteens, guavas",2013,45.786428,5665851
"Mangoes, mangosteens, guavas",2014,47.617735,5826328
"Mangoes, mangosteens, guavas",2015,48.067447,5470384
"Mangoes, mangosteens, guavas",2016,49.523191,5596122
"Mangoes, mangosteens, guavas",2017,51.997633,5699519
"Mangoes, mangosteens, guavas",2018,55.383785,5748786
Manila fibre (abaca),1961,0.09734,187036
Manila fibre (abaca),1962,0.112345,186221
Manila fibre (abaca),1963,0.140265,215633
Manila fibre (abaca),1964,0.12397,204074
Manila fibre (abaca),1965,0.112814,202879
Manila fibre (abaca),1966,0.142581,203848
Manila fibre (abaca),1967,0.125049,191873
Manila fibre (abaca),1968,0.111569,175674
Manila fibre (abaca),1969,0.113801,178810
Manila fibre (abaca),1970,0.128423,177202
Manila fibre (abaca),1971,0.111561,159782
Manila fibre (abaca),1972,0.117229,150902
Manila fibre (abaca),1973,0.128233,172225
Manila fibre (abaca),1974,0.137328,179730
Manila fibre (abaca),1975,0.145656,190157
Manila fibre (abaca),1976,0.154869,257118
Manila fibre (abaca),1977,0.168809,265717
Manila fibre (abaca),1978,0.142122,260890
Manila fibre (abaca),1979,0.160746,251780
Manila fibre (abaca),1980,0.169966,252557
Manila fibre (abaca),1981,0.139339,246654
Manila fibre (abaca),1982,0.128697,221724
Manila fibre (abaca),1983,0.098822,185124
Manila fibre (abaca),1984,0.109262,194873
Manila fibre (abaca),1985,0.094006,181197
Manila fibre (abaca),1986,0.092314,131997
Manila fibre (abaca),1987,0.099901,134562
Manila fibre (abaca),1988,0.108129,129290
Manila fibre (abaca),1989,0.081955,125440
Manila fibre (abaca),1990,0.07859,123735
Manila fibre (abaca),1991,0.082567,125221
Manila fibre (abaca),1992,0.085396,123162
Manila fibre (abaca),1993,0.081828,122484
Manila fibre (abaca),1994,0.084271,121067
Manila fibre (abaca),1995,0.0851,123689
Manila fibre (abaca),1996,0.094509,135200
Manila fibre (abaca),1997,0.092722,132386
Manila fibre (abaca),1998,0.097471,126231
Manila fibre (abaca),1999,0.099855,131399
Manila fibre (abaca),2000,0.095655,124303
Manila fibre (abaca),2001,0.100048,127632
Manila fibre (abaca),2002,0.091197,142916
Manila fibre (abaca),2003,0.099922,144453
Manila fibre (abaca),2004,0.107279,153947
Manila fibre (abaca),2005,0.105311,161899
Manila fibre (abaca),2006,0.099928,162375
Manila fibre (abaca),2007,0.100503,162505
Manila fibre (abaca),2008,0.102396,164711
Manila fibre (abaca),2009,0.100117,162363
Manila fibre (abaca),2010,0.101643,162932
Manila fibre (abaca),2011,0.104666,168085
Manila fibre (abaca),2012,0.104784,167864
Manila fibre (abaca),2013,0.102062,168603
Manila fibre (abaca),2014,0.106344,165397
Manila fibre (abaca),2015,0.108129,169214
Manila fibre (abaca),2016,0.107405,171699
Manila fibre (abaca),2017,0.107552,171614
Manila fibre (abaca),2018,0.108131,172870
Maté,1961,0.278648,5300
Maté,1962,0.293026,5300
Maté,1963,0.267051,6700
Maté,1964,0.27977,7300
Maté,1965,0.266325,8300
Maté,1966,0.262834,8700
Maté,1967,0.23546,6000
Maté,1968,0.235672,6300
Maté,1969,0.220935,6700
Maté,1970,0.24589,6500
Maté,1971,0.234665,5200
Maté,1972,0.249961,6100
Maté,1973,0.248483,5500
Maté,1974,0.227204,6200
Maté,1975,0.253159,6600
Maté,1976,0.258833,6800
Maté,1977,0.264911,7500
Maté,1978,0.243557,8200
Maté,1979,0.253051,8600
Maté,1980,0.269817,89344
Maté,1981,0.276623,105182
Maté,1982,0.301409,108630
Maté,1983,0.298271,100799
Maté,1984,0.352074,111232
Maté,1985,0.335685,108649
Maté,1986,0.361841,122751
Maté,1987,0.381173,125074
Maté,1988,0.39651,123602
Maté,1989,0.38914,118487
Maté,1990,0.360714,124675
Maté,1991,0.389745,143213
Maté,1992,0.381468,146414
Maté,1993,0.51281,204314
Maté,1994,0.526152,197547
Maté,1995,0.571796,201180
Maté,1996,0.549077,225139
Maté,1997,0.654801,213255
Maté,1998,0.777673,238309
Maté,1999,0.846638,241434
Maté,2000,0.872266,278638
Maté,2001,1.024875,293233
Maté,2002,0.935115,289429
Maté,2003,0.875744,271606
Maté,2004,0.731926,263756
Maté,2005,0.768911,269551
Maté,2006,0.800563,280613
Maté,2007,0.815974,274976
Maté,2008,0.749248,263462
Maté,2009,0.748351,264458
Maté,2010,0.766518,290703
Maté,2011,0.774524,267984
Maté,2012,0.821534,274847
Maté,2013,0.84265,266392
Maté,2014,0.95863,265729
Maté,2015,0.990103,263650
Maté,2016,1.015327,260870
Maté,2017,1.016085,261776
Maté,2018,0.964909,260156
"Melons, other (inc.cantaloupes)",1961,6.993009,627381
"Melons, other (inc.cantaloupes)",1962,6.676477,573672
"Melons, other (inc.cantaloupes)",1963,6.752506,556079
"Melons, other (inc.cantaloupes)",1964,6.674565,547829
"Melons, other (inc.cantaloupes)",1965,6.790612,539845
"Melons, other (inc.cantaloupes)",1966,6.708715,531885
"Melons, other (inc.cantaloupes)",1967,6.989419,550804
"Melons, other (inc.cantaloupes)",1968,7.295914,568178
"Melons, other (inc.cantaloupes)",1969,7.098324,548640
"Melons, other (inc.cantaloupes)",1970,6.535681,503194
"Melons, other (inc.cantaloupes)",1971,6.976034,526169
"Melons, other (inc.cantaloupes)",1972,7.086702,530120
"Melons, other (inc.cantaloupes)",1973,6.818409,518389
"Melons, other (inc.cantaloupes)",1974,6.953186,509887
"Melons, other (inc.cantaloupes)",1975,7.579989,532709
"Melons, other (inc.cantaloupes)",1976,7.824965,558756
"Melons, other (inc.cantaloupes)",1977,7.787946,561549
"Melons, other (inc.cantaloupes)",1978,8.479677,609353
"Melons, other (inc.cantaloupes)",1979,8.974912,623484
"Melons, other (inc.cantaloupes)",1980,8.804672,625490
"Melons, other (inc.cantaloupes)",1981,9.557044,650550
"Melons, other (inc.cantaloupes)",1982,10.359565,702878
"Melons, other (inc.cantaloupes)",1983,10.309821,713189
"Melons, other (inc.cantaloupes)",1984,11.139107,743918
"Melons, other (inc.cantaloupes)",1985,13.62028,877299
"Melons, other (inc.cantaloupes)",1986,14.017475,903445
"Melons, other (inc.cantaloupes)",1987,14.026291,888771
"Melons, other (inc.cantaloupes)",1988,14.53104,934348
"Melons, other (inc.cantaloupes)",1989,13.161423,894561
"Melons, other (inc.cantaloupes)",1990,13.552106,893391
"Melons, other (inc.cantaloupes)",1991,14.100551,907040
"Melons, other (inc.cantaloupes)",1992,14.821164,938736
"Melons, other (inc.cantaloupes)",1993,15.558486,960457
"Melons, other (inc.cantaloupes)",1994,15.952659,963468
"Melons, other (inc.cantaloupes)",1995,16.248009,950428
"Melons, other (inc.cantaloupes)",1996,17.342594,943989
"Melons, other (inc.cantaloupes)",1997,16.291655,873944
"Melons, other (inc.cantaloupes)",1998,17.403687,940933
"Melons, other (inc.cantaloupes)",1999,18.774899,966967
"Melons, other (inc.cantaloupes)",2000,19.846792,1015048
"Melons, other (inc.cantaloupes)",2001,20.114791,1033070
"Melons, other (inc.cantaloupes)",2002,21.857775,1076519
"Melons, other (inc.cantaloupes)",2003,21.740656,1084569
"Melons, other (inc.cantaloupes)",2004,21.804231,1041721
"Melons, other (inc.cantaloupes)",2005,23.33494,1112976
"Melons, other (inc.cantaloupes)",2006,24.159465,1122770
"Melons, other (inc.cantaloupes)",2007,24.79984,1108649
"Melons, other (inc.cantaloupes)",2008,25.374237,1101294
"Melons, other (inc.cantaloupes)",2009,25.831116,1101782
"Melons, other (inc.cantaloupes)",2010,25.96766,1119754
"Melons, other (inc.cantaloupes)",2011,25.839056,1100084
"Melons, other (inc.cantaloupes)",2012,25.797647,1077222
"Melons, other (inc.cantaloupes)",2013,26.238525,1060792
"Melons, other (inc.cantaloupes)",2014,26.059468,1058209
"Melons, other (inc.cantaloupes)",2015,25.537777,1037414
"Melons, other (inc.cantaloupes)",2016,26.563103,1080066
"Melons, other (inc.cantaloupes)",2017,26.624465,1051105
"Melons, other (inc.cantaloupes)",2018,27.349214,1047283
Melonseed,1961,0.25791,442320
Melonseed,1962,0.265019,456160
Melonseed,1963,0.284644,436360
Melonseed,1964,0.285508,464650
Melonseed,1965,0.299384,463650
Melonseed,1966,0.273236,471640
Melonseed,1967,0.285029,471171
Melonseed,1968,0.292156,682431
Melonseed,1969,0.270355,541189
Melonseed,1970,0.306895,778812
Melonseed,1971,0.267225,556195
Melonseed,1972,0.310545,506239
Melonseed,1973,0.403458,629420
Melonseed,1974,0.278945,269941
Melonseed,1975,0.456635,418880
Melonseed,1976,0.420225,377599
