product,year,variable,value,units
Maté,1988,area_harvested,123602.0,hectares
Maté,1989,area_harvested,118487.0,hectares
Maté,1990,area_harvested,124675.0,hectares
Maté,1991,area_harvested,143213.0,hectares
Maté,1992,area_harvested,146414.0,hectares
Maté,1993,area_harvested,204314.0,hectares
Maté,1994,area_harvested,197547.0,hectares
Maté,1995,area_harvested,201180.0,hectares
Maté,1996,area_harvested,225139.0,hectares
Maté,1997,area_harvested,213255.0,hectares
Maté,1998,area_harvested,238309.0,hectares
Maté,1999,area_harvested,241434.0,hectares
Maté,2000,area_harvested,278638.0,hectares
Maté,2001,area_harvested,293233.0,hectares
Maté,2002,area_harvested,289429.0,hectares
Maté,2003,area_harvested,271606.0,hectares
Maté,2004,area_harvested,263756.0,hectares
Maté,2005,area_harvested,269551.0,hectares
Maté,2006,area_harvested,280613.0,hectares
Maté,2007,area_harvested,274976.0,hectares
Maté,2008,area_harvested,263462.0,hectares
Maté,2009,area_harvested,264458.0,hectares
Maté,2010,area_harvested,290703.0,hectares
Maté,2011,area_harvested,267984.0,hectares
Maté,2012,area_harvested,274847.0,hectares
Maté,2013,area_harvested,266392.0,hectares
Maté,2014,area_harvested,265729.0,hectares
Maté,2015,area_harvested,263650.0,hectares
Maté,2016,area_harvested,260870.0,hectares
Maté,2017,area_harvested,261776.0,hectares
Maté,2018,area_harvested,260156.0,hectares
"Melons, other (inc.cantaloupes)",1961,area_harvested,627381.0,hectares
"Melons, other (inc.cantaloupes)",1962,area_harvested,573672.0,hectares
"Melons, other (inc.cantaloupes)",1963,area_harvested,556079.0,hectares
"Melons, other (inc.cantaloupes)",1964,area_harvested,547829.0,hectares
"Melons, other (inc.cantaloupes)",1965,area_harvested,539845.0,hectares
"Melons, other (inc.cantaloupes)",1966,area_harvested,531885.0,hectares
"Melons, other (inc.cantaloupes)",1967,area_harvested,550804.0,hectares
"Melons, other (inc.cantaloupes)",1968,area_harvested,568178.0,hectares
"Melons, other (inc.cantaloupes)",1969,area_harvested,548640.0,hectares
"Melons, other (inc.cantaloupes)",1970,area_harvested,503194.0,hectares
"Melons, other (inc.cantaloupes)",1971,area_harvested,526169.0,hectares
"Melons, other (inc.cantaloupes)",1972,area_harvested,530120.0,hectares
"Melons, other (inc.cantaloupes)",1973,area_harvested,518389.0,hectares
"Melons, other (inc.cantaloupes)",1974,area_harvested,509887.0,hectares
"Melons, other (inc.cantaloupes)",1975,area_harvested,532709.0,hectares
"Melons, other (inc.cantaloupes)",1976,area_harvested,558756.0,hectares
"Melons, other (inc.cantaloupes)",1977,area_harvested,561549.0,hectares
"Melons, other (inc.cantaloupes)",1978,area_harvested,609353.0,hectares
"Melons, other (inc.cantaloupes)",1979,area_harvested,623484.0,hectares
"Melons, other (inc.cantaloupes)",1980,area_harvested,625490.0,hectares
"Melons, other (inc.cantaloupes)",1981,area_harvested,650550.0,hectares
"Melons, other (inc.cantaloupes)",1982,area_harvested,702878.0,hectares
"Melons, other (inc.cantaloupes)",1983,area_harvested,713189.0,hectares
"Melons, other (inc.cantaloupes)",1984,area_harvested,743918.0,hectares
"Melons, other (inc.cantaloupes)",1985,area_harvested,877299.0,hectares
"Melons, other (inc.cantaloupes)",1986,area_harvested,903445.0,hectares
"Melons, other (inc.cantaloupes)",1987,area_harvested,888771.0,hectares
"Melons, other (inc.cantaloupes)",1988,area_harvested,934348.0,hectares
"Melons, other (inc.cantaloupes)",1989,area_harvested,894561.0,hectares
"Melons, other (inc.cantaloupes)",1990,area_harvested,893391.0,hectares
"Melons, other (inc.cantaloupes)",1991,area_harvested,907040.0,hectares
"Melons, other (inc.cantaloupes)",1992,area_harvested,938736.0,hectares
"Melons, other (inc.cantaloupes)",1993,area_harvested,960457.0,hectares
"Melons, other (inc.cantaloupes)",1994,area_harvested,963468.0,hectares
"Melons, other (inc.cantaloupes)",1995,area_harvested,950428.0,hectares
"Melons, other (inc.cantaloupes)",1996,area_harvested,943989.0,hectares
"Melons, other (inc.cantaloupes)",1997,area_harvested,873944.0,hectares
"Melons, other (inc.cantaloupes)",1998,area_harvested,940933.0,hectares
"Melons, other (inc.cantaloupes)",1999,area_harvested,966967.0,hectares
"Melons, other (inc.cantaloupes)",2000,area_harvested,1015048.0,hectares
"Melons, other (inc.cantaloupes)",2001,area_harvested,1033070.0,hectares
"Melons, other (inc.cantaloupes)",2002,area_harvested,1076519.0,hectares
"Melons, other (inc.cantaloupes)",2003,area_harvested,1084569.0,hectares
"Melons, other (inc.cantaloupes)",2004,area_harvested,1041721.0,hectares
"Melons, other (inc.cantaloupes)",2005,area_harvested,1112976.0,hectares
"Melons, other (inc.cantaloupes)",2006,area_harvested,1122770.0,hectares
"Melons, other (inc.cantaloupes)",2007,area_harvested,1108649.0,hectares
"Melons, other (inc.cantaloupes)",2008,area_harvested,1101294.0,hectares
"Melons, other (inc.cantaloupes)",2009,area_harvested,1101782.0,hectares
"Melons, other (inc.cantaloupes)",2010,area_harvested,1119754.0,hectares
"Melons, other (inc.cantaloupes)",2011,area_harvested,1100084.0,hectares
"Melons, other (inc.cantaloupes)",2012,area_harvested,1077222.0,hectares
"Melons, other (inc.cantaloupes)",2013,area_harvested,1060792.0,hectares
"Melons, other (inc.cantaloupes)",2014,area_harvested,1058209.0,hectares
"Melons, other (inc.cantaloupes)",2015,area_harvested,1037414.0,hectares
"Melons, other (inc.cantaloupes)",2016,area_harvested,1080066.0,hectares
"Melons, other (inc.cantaloupes)",2017,area_harvested,1051105.0,hectares
"Melons, other (inc.cantaloupes)",2018,area_harvested,1047283.0,hectares
Melonseed,1961,area_harvested,442320.0,hectares
Melonseed,1962,area_harvested,456160.0,hectares
Melonseed,1963,area_harvested,436360.0,hectares
Melonseed,1964,area_harvested,464650.0,hectares
Melonseed,1965,area_harvested,463650.0,hectares
Melonseed,1966,area_harvested,471640.0,hectares
Melonseed,1967,area_harvested,471171.0,hectares
Melonseed,1968,area_harvested,682431.0,hectares
Melonseed,1969,area_harvested,541189.0,hectares
Melonseed,1970,area_harvested,778812.0,hectares
Melonseed,1971,area_harvested,556195.0,hectares
Melonseed,1972,area_harvested,506239.0,hectares
Melonseed,1973,area_harvested,629420.0,hectares
Melonseed,1974,area_harvested,269941.0,hectares
Melonseed,1975,area_harvested,418880.0,hectares
Melonseed,1976,area_harvested,377599.0,hectares
Melonseed,1977,area_harvested,367816.0,hectares
Melonseed,1978,area_harvested,339315.0,hectares
Melonseed,1979,area_harvested,306237.0,hectares
Melonseed,1980,area_harvested,284233.0,hectares
Melonseed,1981,area_harvested,303428.0,hectares
Melonseed,1982,area_harvested,266674.0,hectares
Melonseed,1983,area_harvested,325140.0,hectares
Melonseed,1984,area_harvested,383101.0,hectares
Melonseed,1985,area_harvested,406007.0,hectares
Melonseed,1986,area_harvested,378591.0,hectares
Melonseed,1987,area_harvested,393408.0,hectares
Melonseed,1988,area_harvested,556003.0,hectares
Melonseed,1989,area_harvested,446816.0,hectares
Melonseed,1990,area_harvested,564086.0,hectares
Melonseed,1991,area_harvested,629188.0,hectares
Melonseed,1992,area_harvested,672073.0,hectares
Melonseed,1993,area_harvested,656549.0,hectares
Melonseed,1994,area_harvested,630352.0,hectares
Melonseed,1995,area_harvested,710617.0,hectares
Melonseed,1996,area_harvested,784413.0,hectares
Melonseed,1997,area_harvested,588875.0,hectares
Melonseed,1998,area_harvested,767126.0,hectares
Melonseed,1999,area_harvested,929433.0,hectares
Melonseed,2000,area_harvested,969959.0,hectares
Melonseed,2001,area_harvested,1012997.0,hectares
Melonseed,2002,area_harvested,1022816.0,hectares
Melonseed,2003,area_harvested,1076454.0,hectares
Melonseed,2004,area_harvested,1100792.0,hectares
Melonseed,2005,area_harvested,1137536.0,hectares
Melonseed,2006,area_harvested,1117299.0,hectares
Melonseed,2007,area_harvested,1231011.0,hectares
Melonseed,2008,area_harvested,1116688.0,hectares
Melonseed,2009,area_harvested,905209.0,hectares
Melonseed,2010,area_harvested,855932.0,hectares
Melonseed,2011,area_harvested,911393.0,hectares
Melonseed,2012,area_harvested,1846734.0,hectares
Melonseed,2013,area_harvested,1699000.0,hectares
Melonseed,2014,area_harvested,1596107.0,hectares
Melonseed,2015,area_harvested,1936902.0,hectares
Melonseed,2016,area_harvested,1808534.0,hectares
Melonseed,2017,area_harvested,1823729.0,hectares
Melonseed,2018,area_harvested,1840829.0,hectares
Millet,1961,area_harvested,43401259.0,hectares
Millet,1962,area_harvested,43001571.0,hectares
Millet,1963,area_harvested,43791073.0,hectares
Millet,1964,area_harvested,43354007.0,hectares
Millet,1965,area_harvested,43498790.0,hectares
Millet,1966,area_harvested,43204566.0,hectares
Millet,1967,area_harvested,45261862.0,hectares
Millet,1968,area_harvested,43246634.0,hectares
Millet,1969,area_harvested,45569151.0,hectares
Millet,1970,area_harvested,45115572.0,hectares
Millet,1971,area_harvested,43520988.0,hectares
Millet,1972,area_harvested,41430167.0,hectares
Millet,1973,area_harvested,45640447.0,hectares
Millet,1974,area_harvested,42209775.0,hectares
Millet,1975,area_harvested,41238592.0,hectares
Millet,1976,area_harvested,40219202.0,hectares
Millet,1977,area_harvested,40320543.0,hectares
Millet,1978,area_harvested,39076807.0,hectares
Millet,1979,area_harvested,37334579.0,hectares
Millet,1980,area_harvested,38372337.0,hectares
Millet,1981,area_harvested,37380058.0,hectares
Millet,1982,area_harvested,35597074.0,hectares
Millet,1983,area_harvested,37606619.0,hectares
Millet,1984,area_harvested,35699875.0,hectares
Millet,1985,area_harvested,36674026.0,hectares
Millet,1986,area_harvested,37893982.0,hectares
Millet,1987,area_harvested,34022287.0,hectares
Millet,1988,area_harvested,39400990.0,hectares
Millet,1989,area_harvested,37928177.0,hectares
Millet,1990,area_harvested,37465401.0,hectares
Millet,1991,area_harvested,36893903.0,hectares
Millet,1992,area_harvested,37737245.0,hectares
Millet,1993,area_harvested,35962420.0,hectares
Millet,1994,area_harvested,38515937.0,hectares
Millet,1995,area_harvested,36114250.0,hectares
Millet,1996,area_harvested,36101637.0,hectares
Millet,1997,area_harvested,36249250.0,hectares
Millet,1998,area_harvested,36498854.0,hectares
Millet,1999,area_harvested,36146575.0,hectares
Millet,2000,area_harvested,37116850.0,hectares
Millet,2001,area_harvested,35006858.0,hectares
Millet,2002,area_harvested,33192895.0,hectares
Millet,2003,area_harvested,37725879.0,hectares
Millet,2004,area_harvested,33918500.0,hectares
Millet,2005,area_harvested,35566780.0,hectares
Millet,2006,area_harvested,36226930.0,hectares
Millet,2007,area_harvested,35730832.0,hectares
Millet,2008,area_harvested,35594547.0,hectares
Millet,2009,area_harvested,33866083.0,hectares
Millet,2010,area_harvested,36009885.0,hectares
Millet,2011,area_harvested,33970117.0,hectares
Millet,2012,area_harvested,31259615.0,hectares
Millet,2013,area_harvested,31231919.0,hectares
Millet,2014,area_harvested,32214021.0,hectares
Millet,2015,area_harvested,29579078.0,hectares
Millet,2016,area_harvested,31645267.0,hectares
Millet,2017,area_harvested,31508009.0,hectares
Millet,2018,area_harvested,33560087.0,hectares
Mushrooms and truffles,1961,area_harvested,2950.0,hectares
Mushrooms and truffles,1962,area_harvested,3250.0,hectares
Mushrooms and truffles,1963,area_harvested,3791.0,hectares
Mushrooms and truffles,1964,area_harvested,3601.0,hectares
Mushrooms and truffles,1965,area_harvested,3947.0,hectares
Mushrooms and truffles,1966,area_harvested,4232.0,hectares
Mushrooms and truffles,1967,area_harvested,4310.0,hectares
Mushrooms and truffles,1968,area_harvested,4368.0,hectares
Mushrooms and truffles,1969,area_harvested,3883.0,hectares
Mushrooms and truffles,1970,area_harvested,3914.0,hectares
Mushrooms and truffles,1971,area_harvested,4214.0,hectares
Mushrooms and truffles,1972,area_harvested,4113.0,hectares
Mushrooms and truffles,1973,area_harvested,3844.0,hectares
Mushrooms and truffles,1974,area_harvested,3906.0,hectares
Mushrooms and truffles,1975,area_harvested,3874.0,hectares
Mushrooms and truffles,1976,area_harvested,3993.0,hectares
Mushrooms and truffles,1977,area_harvested,4234.0,hectares
Mushrooms and truffles,1978,area_harvested,4651.0,hectares
Mushrooms and truffles,1979,area_harvested,4485.0,hectares
Mushrooms and truffles,1980,area_harvested,4203.0,hectares
Mushrooms and truffles,1981,area_harvested,3737.0,hectares
Mushrooms and truffles,1982,area_harvested,3513.0,hectares
Mushrooms and truffles,1983,area_harvested,3512.0,hectares
Mushrooms and truffles,1984,area_harvested,3621.0,hectares
Mushrooms and truffles,1985,area_harvested,3615.0,hectares
Mushrooms and truffles,1986,area_harvested,3654.0,hectares
Mushrooms and truffles,1987,area_harvested,3618.0,hectares
Mushrooms and truffles,1988,area_harvested,3711.0,hectares
Mushrooms and truffles,1989,area_harvested,4260.0,hectares
Mushrooms and truffles,1990,area_harvested,4909.0,hectares
Mushrooms and truffles,1991,area_harvested,5522.0,hectares
Mushrooms and truffles,1992,area_harvested,6279.0,hectares
Mushrooms and truffles,1993,area_harvested,6770.0,hectares
Mushrooms and truffles,1994,area_harvested,7379.0,hectares
Mushrooms and truffles,1995,area_harvested,8380.0,hectares
Mushrooms and truffles,1996,area_harvested,8048.0,hectares
Mushrooms and truffles,1997,area_harvested,7841.0,hectares
Mushrooms and truffles,1998,area_harvested,8691.0,hectares
Mushrooms and truffles,1999,area_harvested,9358.0,hectares
Mushrooms and truffles,2000,area_harvested,9961.0,hectares
Mushrooms and truffles,2001,area_harvested,10373.0,hectares
Mushrooms and truffles,2002,area_harvested,12381.0,hectares
Mushrooms and truffles,2003,area_harvested,13362.0,hectares
Mushrooms and truffles,2004,area_harvested,15411.0,hectares
Mushrooms and truffles,2005,area_harvested,16386.0,hectares
Mushrooms and truffles,2006,area_harvested,17520.0,hectares
Mushrooms and truffles,2007,area_harvested,18011.0,hectares
Mushrooms and truffles,2008,area_harvested,18740.0,hectares
Mushrooms and truffles,2009,area_harvested,19794.0,hectares
Mushrooms and truffles,2010,area_harvested,20634.0,hectares
Mushrooms and truffles,2011,area_harvested,21171.0,hectares
Mushrooms and truffles,2012,area_harvested,23860.0,hectares
Mushrooms and truffles,2013,area_harvested,25928.0,hectares
Mushrooms and truffles,2014,area_harvested,23734.0,hectares
Mushrooms and truffles,2015,area_harvested,24045.0,hectares
Mushrooms and truffles,2016,area_harvested,39139.0,hectares
Mushrooms and truffles,2017,area_harvested,48438.0,hectares
Mushrooms and truffles,2018,area_harvested,67636.0,hectares
Mustard seed,1961,area_harvested,463168.0,hectares
Mustard seed,1962,area_harvested,536416.0,hectares
Mustard seed,1963,area_harvested,525096.0,hectares
Mustard seed,1964,area_harvested,480253.0,hectares
Mustard seed,1965,area_harvested,494345.0,hectares
Mustard seed,1966,area_harvested,486137.0,hectares
Mustard seed,1967,area_harvested,470477.0,hectares
Mustard seed,1968,area_harvested,591744.0,hectares
Mustard seed,1969,area_harvested,475932.0,hectares
Mustard seed,1970,area_harvested,448937.0,hectares
Mustard seed,1971,area_harvested,492380.0,hectares
Mustard seed,1972,area_harvested,477660.0,hectares
Mustard seed,1973,area_harvested,542637.0,hectares
Mustard seed,1974,area_harvested,574943.0,hectares
Mustard seed,1975,area_harvested,480788.0,hectares
Mustard seed,1976,area_harvested,441721.0,hectares
Mustard seed,1977,area_harvested,498845.0,hectares
Mustard seed,1978,area_harvested,553213.0,hectares
Mustard seed,1979,area_harvested,530375.0,hectares
Mustard seed,1980,area_harvested,534525.0,hectares
Mustard seed,1981,area_harvested,517103.0,hectares
Mustard seed,1982,area_harvested,482870.0,hectares
Mustard seed,1983,area_harvested,526765.0,hectares
Mustard seed,1984,area_harvested,577750.0,hectares
Mustard seed,1985,area_harvested,586575.0,hectares
Mustard seed,1986,area_harvested,627883.0,hectares
Mustard seed,1987,area_harvested,560827.0,hectares
Mustard seed,1988,area_harvested,628245.0,hectares
Mustard seed,1989,area_harvested,637199.0,hectares
Mustard seed,1990,area_harvested,732402.0,hectares
Mustard seed,1991,area_harvested,571897.0,hectares
Mustard seed,1992,area_harvested,563795.0,hectares
Mustard seed,1993,area_harvested,595556.0,hectares
Mustard seed,1994,area_harvested,743640.0,hectares
Mustard seed,1995,area_harvested,735175.0,hectares
Mustard seed,1996,area_harvested,688361.0,hectares
Mustard seed,1997,area_harvested,773563.0,hectares
Mustard seed,1998,area_harvested,753063.0,hectares
Mustard seed,1999,area_harvested,768028.0,hectares
Mustard seed,2000,area_harvested,714677.0,hectares
Mustard seed,2001,area_harvested,586409.0,hectares
Mustard seed,2002,area_harvested,801930.0,hectares
Mustard seed,2003,area_harvested,1052461.0,hectares
Mustard seed,2004,area_harvested,958664.0,hectares
Mustard seed,2005,area_harvested,723256.0,hectares
Mustard seed,2006,area_harvested,612971.0,hectares
Mustard seed,2007,area_harvested,618806.0,hectares
