product,year,variable,harvested_t,units,area_harvested_ha,yield_t_per_ha
Sisal,1987,production_quantity,0.364007,megatonnes,562932.0,0.6466269460609807
Blueberries,2011,production_quantity,0.363776,megatonnes,82346.0,4.417652344983363
Chicory roots,1975,production_quantity,0.363569,megatonnes,17779.0,20.449350357162945
Karite nuts (sheanuts),1983,production_quantity,0.363457,megatonnes,194000.0,1.8734896907216494
Carobs,1980,production_quantity,0.362328,megatonnes,147931.0,2.4493040674368456
Maté,1986,production_quantity,0.361841,megatonnes,122751.0,2.9477641730006274
Currants,1970,production_quantity,0.36159,megatonnes,11525.0,31.374403470715833
Cashewapple,1962,production_quantity,0.360961,megatonnes,86000.0,4.197220930232558
Maté,1990,production_quantity,0.360714,megatonnes,124675.0,2.893234409464608
Currants,1971,production_quantity,0.360082,megatonnes,12493.0,28.822700712398944
Berries nes,1987,production_quantity,0.359719,megatonnes,56690.0,6.345369553713177
Nuts nes,1984,production_quantity,0.359599,megatonnes,147229.0,2.442446800562389
Coir,1961,production_quantity,0.358368,megatonnes,,
"Bastfibres, other",2003,production_quantity,0.358066,megatonnes,279117.0,1.282852710512079
Melonseed,1982,production_quantity,0.357072,megatonnes,266674.0,1.338983177962606
Spices nes,1965,production_quantity,0.356759,megatonnes,306144.0,1.1653306940524721
Melonseed,1980,production_quantity,0.356651,megatonnes,284233.0,1.2547839272709362
Kapokseed in shell,2003,production_quantity,0.356146,megatonnes,,
Chicory roots,1964,production_quantity,0.355774,megatonnes,20119.0,17.683483274516625
Ginger,1984,production_quantity,0.355627,megatonnes,100321.0,3.544890900210325
Mustard seed,1973,production_quantity,0.35552399999999995,megatonnes,542637.0,0.6551783236307144
Coir,1977,production_quantity,0.35536100000000004,megatonnes,,
Berries nes,1985,production_quantity,0.35528000000000004,megatonnes,55398.0,6.413227914365141
Melonseed,1979,production_quantity,0.35499,megatonnes,306237.0,1.1592002272749538
Melonseed,1981,production_quantity,0.354528,megatonnes,303428.0,1.1684089800545763
Berries nes,1988,production_quantity,0.353824,megatonnes,53960.0,6.557153446997776
Kapok fruit,1995,production_quantity,0.3537,megatonnes,213260.0,1.6585388727375034
Quinces,1983,production_quantity,0.353525,megatonnes,42793.0,8.261281050639123
Carobs,1977,production_quantity,0.352808,megatonnes,179895.0,1.9611884710525584
Currants,1972,production_quantity,0.352238,megatonnes,12554.0,28.057830173649833
Maté,1984,production_quantity,0.352074,megatonnes,111232.0,3.165222238204833
Karite nuts (sheanuts),1982,production_quantity,0.35080300000000003,megatonnes,202300.0,1.7340731586752351
Mustard seed,1978,production_quantity,0.350702,megatonnes,553213.0,0.63393665730921
"Bastfibres, other",2008,production_quantity,0.350445,megatonnes,230037.0,1.5234288397083948
Nuts nes,1981,production_quantity,0.350382,megatonnes,78742.0,4.449747275913744
Quinces,1994,production_quantity,0.350137,megatonnes,39018.0,8.973730073299503
Berries nes,1986,production_quantity,0.34997399999999995,megatonnes,54936.0,6.370576671035385
Chicory roots,1990,production_quantity,0.349337,megatonnes,11859.0,29.457542794502064
Chicory roots,1970,production_quantity,0.349286,megatonnes,16605.0,21.034989461005722
"Cashew nuts, with shell",1963,production_quantity,0.349088,megatonnes,612900.0,0.5695676293033122
Mustard seed,1985,production_quantity,0.349058,megatonnes,586575.0,0.5950782082427652
Melonseed,1978,production_quantity,0.348719,megatonnes,339315.0,1.027714660418785
Cranberries,1999,production_quantity,0.348438,megatonnes,20925.0,16.651756272401435
Hemp tow waste,1967,production_quantity,0.34833400000000003,megatonnes,542258.0,0.6423768759520377
Pistachios,1992,production_quantity,0.34827,megatonnes,312113.0,1.11584586351738
Quinces,1968,production_quantity,0.34789499999999995,megatonnes,38932.0,8.935965272783314
Sisal,1999,production_quantity,0.347779,megatonnes,366974.0,0.9476938420705554
Pepper (piper spp.),1991,production_quantity,0.347763,megatonnes,363845.0,0.9557998598304223
Currants,1969,production_quantity,0.34772,megatonnes,8979.0,38.72591602628355
Berries nes,1979,production_quantity,0.347523,megatonnes,49044.0,7.0859432346464395
Canary seed,1996,production_quantity,0.347375,megatonnes,297060.0,1.1693765569245271
Quinces,1975,production_quantity,0.347354,megatonnes,51524.0,6.741596149367285
"Bastfibres, other",2004,production_quantity,0.346907,megatonnes,263272.0,1.3176752560089946
Karite nuts (sheanuts),1980,production_quantity,0.346713,megatonnes,193900.0,1.7881021144920062
Currants,1963,production_quantity,0.34615100000000004,megatonnes,8982.0,38.53829881986195
Quinces,1986,production_quantity,0.345964,megatonnes,52399.0,6.602492413977366
Chicory roots,1986,production_quantity,0.345802,megatonnes,19289.0,17.927419772927575
Ramie,1988,production_quantity,0.345708,megatonnes,305964.0,1.1298976350158842
Raspberries,1997,production_quantity,0.345472,megatonnes,71656.0,4.821257117338394
Pistachios,1994,production_quantity,0.345407,megatonnes,345214.0,1.0005590735022334
Kapok fruit,2004,production_quantity,0.3446,megatonnes,168000.0,2.051190476190476
Quinces,1990,production_quantity,0.34439200000000003,megatonnes,52686.0,6.536689063508334
Quinces,1993,production_quantity,0.344379,megatonnes,40727.0,8.455790998600436
Raspberries,1996,production_quantity,0.343767,megatonnes,72341.0,4.7520354985416295
"Bastfibres, other",2005,production_quantity,0.343565,megatonnes,253518.0,1.3551897695627135
"Bastfibres, other",2006,production_quantity,0.343174,megatonnes,245766.0,1.3963444902875093
Pistachios,1997,production_quantity,0.342587,megatonnes,373327.0,0.9176593174348493
Kapokseed in shell,2000,production_quantity,0.342566,megatonnes,,
Quinces,1989,production_quantity,0.342222,megatonnes,54104.0,6.32526245748928
Kapokseed in shell,2001,production_quantity,0.342213,megatonnes,,
Raspberries,1995,production_quantity,0.341773,megatonnes,70295.0,4.861981648765915
Hemp tow waste,1965,production_quantity,0.340821,megatonnes,581181.0,0.5864283243946378
Nuts nes,1983,production_quantity,0.340378,megatonnes,69463.0,4.900133884226134
Quinces,1985,production_quantity,0.34029,megatonnes,53134.0,6.404373847254112
Berries nes,1978,production_quantity,0.34025500000000003,megatonnes,49465.0,6.8787021126048735
Blueberries,2009,production_quantity,0.339517,megatonnes,72711.0,4.669403529039623
Carobs,1983,production_quantity,0.339258,megatonnes,140103.0,2.4214899038564486
Hemp tow waste,1964,production_quantity,0.338596,megatonnes,551440.0,0.6140214710575946
Fonio,2004,production_quantity,0.338413,megatonnes,428683.0,0.7894248197385947
Currants,1968,production_quantity,0.3379,megatonnes,8634.0,39.13597405605745
Chicory roots,1971,production_quantity,0.337694,megatonnes,16455.0,20.52227286539046
Quinces,1992,production_quantity,0.33623200000000003,megatonnes,43161.0,7.790180950395034
Ginger,1983,production_quantity,0.336123,megatonnes,88581.0,3.794527043045348
Sisal,1997,production_quantity,0.335688,megatonnes,359294.0,0.9342989306807239
Maté,1985,production_quantity,0.335685,megatonnes,108649.0,3.089628068366943
Quinces,1970,production_quantity,0.335388,megatonnes,50949.0,6.582818112229877
Raspberries,1992,production_quantity,0.335287,megatonnes,69985.0,4.790840894477388
Raspberries,1994,production_quantity,0.335075,megatonnes,67216.0,4.985048202808855
Quinces,1988,production_quantity,0.33484400000000003,megatonnes,53840.0,6.2192421991084705
Quinces,1976,production_quantity,0.333869,megatonnes,53440.0,6.2475486526946105
"Anise, badian, fennel, coriander",1996,production_quantity,0.333121,megatonnes,554393.0,0.6008751914255772
Lupins,1980,production_quantity,0.332995,megatonnes,515483.0,0.6459863855840057
Sisal,2005,production_quantity,0.332612,megatonnes,387831.0,0.8576209740840727
Currants,1964,production_quantity,0.3324,megatonnes,8971.0,37.05272544866793
Quinces,1995,production_quantity,0.332285,megatonnes,38918.0,8.538080065779331
Kapokseed in shell,2002,production_quantity,0.331859,megatonnes,,
Quinces,1977,production_quantity,0.331533,megatonnes,55315.0,5.99354605441562
Chicory roots,1984,production_quantity,0.330598,megatonnes,16395.0,20.164562366575176
Quinces,1969,production_quantity,0.330217,megatonnes,39251.0,8.412957631652697
Pistachios,1991,production_quantity,0.330033,megatonnes,292599.0,1.1279361857012498
Spices nes,1966,production_quantity,0.329744,megatonnes,293825.0,1.122246235003829
Berries nes,1965,production_quantity,0.32947600000000005,megatonnes,41003.0,8.035412043021244
Cranberries,2002,production_quantity,0.329225,megatonnes,21920.0,15.019388686131387
Raspberries,1993,production_quantity,0.328705,megatonnes,69284.0,4.744313261359044
Fonio,2003,production_quantity,0.32827,megatonnes,419869.0,0.7818390974327707
Spices nes,1967,production_quantity,0.328089,megatonnes,293389.0,1.1182730095538687
Blueberries,2010,production_quantity,0.327866,megatonnes,76455.0,4.288352625727552
Chicory roots,1965,production_quantity,0.327646,megatonnes,18114.0,18.087998233410623
Raspberries,1987,production_quantity,0.327458,megatonnes,72530.0,4.514793878395147
Areca nuts,1983,production_quantity,0.327106,megatonnes,351067.0,0.9317480708810569
Safflower seed,1961,production_quantity,0.326997,megatonnes,757220.0,0.4318388315152796
Kapok fruit,1994,production_quantity,0.32694,megatonnes,223580.0,1.4622953752571786
Kapok fruit,1993,production_quantity,0.3264,megatonnes,222240.0,1.468682505399568
Berries nes,1976,production_quantity,0.325928,megatonnes,47633.0,6.842483152436336
Currants,1966,production_quantity,0.325617,megatonnes,7982.0,40.79391130042596
Sisal,2004,production_quantity,0.325206,megatonnes,361536.0,0.8995120817843866
Sisal,1994,production_quantity,0.324975,megatonnes,380567.0,0.8539232250825741
Quinces,1967,production_quantity,0.324965,megatonnes,40005.0,8.123109611298588
"Cashew nuts, with shell",1962,production_quantity,0.324895,megatonnes,575750.0,0.5642987407729049
Kapok fruit,2011,production_quantity,0.324624,megatonnes,194259.0,1.6710885982116659
Chicory roots,1983,production_quantity,0.324484,megatonnes,17770.0,18.260213843556556
"Hazelnuts, with shell",1972,production_quantity,0.32445300000000005,megatonnes,343120.0,0.9455962928421545
Quinces,1971,production_quantity,0.324286,megatonnes,48428.0,6.696250103246056
Berries nes,1964,production_quantity,0.323869,megatonnes,40935.0,7.911786979357518
Kapok fruit,2006,production_quantity,0.32342,megatonnes,166676.0,1.94041133696513
Chicory roots,1979,production_quantity,0.323196,megatonnes,16805.0,19.2321332936626
Lupins,1981,production_quantity,0.322746,megatonnes,558693.0,0.5776804076657485
Pepper (piper spp.),1998,production_quantity,0.322421,megatonnes,378865.0,0.8510181727000383
Spices nes,1968,production_quantity,0.322295,megatonnes,305861.0,1.0537302892490379
Kapok fruit,1992,production_quantity,0.32203000000000004,megatonnes,228820.0,1.407350756052793
Quinces,1964,production_quantity,0.321604,megatonnes,41477.0,7.75379125780553
Kapok fruit,2005,production_quantity,0.32155,megatonnes,165605.0,1.9416684278856315
Chicory roots,1981,production_quantity,0.321519,megatonnes,17396.0,18.48235226488848
Carobs,1986,production_quantity,0.321167,megatonnes,167720.0,1.914899833055092
Kapok fruit,2012,production_quantity,0.31909,megatonnes,186934.0,1.706966094985396
Sisal,1995,production_quantity,0.31897,megatonnes,371439.0,0.858741273802697
Cranberries,2000,production_quantity,0.318625,megatonnes,20850.0,15.281774580335732
Fonio,2002,production_quantity,0.318391,megatonnes,417647.0,0.7623447552598247
Quinces,1965,production_quantity,0.317251,megatonnes,39745.0,7.982161278148195
Fibre crops nes,2006,production_quantity,0.316993,megatonnes,339992.0,0.9323542906891927
Karite nuts (sheanuts),1976,production_quantity,0.3165,megatonnes,173000.0,1.829479768786127
Areca nuts,1984,production_quantity,0.315358,megatonnes,358099.0,0.8806447379076736
Quinces,1972,production_quantity,0.31519,megatonnes,45978.0,6.855235112445082
Karite nuts (sheanuts),1979,production_quantity,0.315018,megatonnes,179300.0,1.7569325153374233
Blueberries,2008,production_quantity,0.314895,megatonnes,74912.0,4.203532144382742
Berries nes,1975,production_quantity,0.31456300000000004,megatonnes,46388.0,6.78112874019143
Kapok fruit,1990,production_quantity,0.31445,megatonnes,230660.0,1.3632619439868203
Raspberries,1985,production_quantity,0.313925,megatonnes,65215.0,4.813693168749521
"Hazelnuts, with shell",1966,production_quantity,0.313562,megatonnes,325675.0,0.9628064788516159
Sisal,2003,production_quantity,0.313299,megatonnes,368465.0,0.8502815735551545
Sisal,1993,production_quantity,0.313183,megatonnes,396906.0,0.7890608859528453
Fonio,2001,production_quantity,0.312664,megatonnes,401016.0,0.7796796137809963
Berries nes,1974,production_quantity,0.312641,megatonnes,46486.0,6.725487243471153
Carobs,1984,production_quantity,0.312409,megatonnes,137259.0,2.27605475779366
Quinces,1984,production_quantity,0.312255,megatonnes,39080.0,7.990148413510747
Chicory roots,1976,production_quantity,0.311888,megatonnes,18709.0,16.67047944839382
Raspberries,1986,production_quantity,0.311815,megatonnes,66716.0,4.673766412854488
Currants,1965,production_quantity,0.311618,megatonnes,8493.0,36.69115742376074
Yautia (cocoyam),1978,production_quantity,0.31111700000000003,megatonnes,37146.0,8.375518225380931
Hemp tow waste,1963,production_quantity,0.310762,megatonnes,491833.0,0.6318445488610972
Melonseed,1972,production_quantity,0.310545,megatonnes,506239.0,0.6134355511922235
Fonio,2000,production_quantity,0.309958,megatonnes,380716.0,0.8141449269271583
Berries nes,1963,production_quantity,0.309462,megatonnes,39818.0,7.771912200512331
Kapok fruit,2013,production_quantity,0.309337,megatonnes,179902.0,1.719475047525875
Chicory roots,1961,production_quantity,0.309056,megatonnes,16948.0,18.235544016993156
Quinces,1982,production_quantity,0.308601,megatonnes,32450.0,9.51004622496148
Sisal,2015,production_quantity,0.30856500000000003,megatonnes,334522.0,0.9224057012692739
Berries nes,1972,production_quantity,0.308398,megatonnes,45231.0,6.818288342066282
Mustard seed,1988,production_quantity,0.308383,megatonnes,628245.0,0.4908642329027688
Yautia (cocoyam),1995,production_quantity,0.307998,megatonnes,43188.0,7.131564323423173
Kapokseed in shell,1997,production_quantity,0.30797,megatonnes,,
Quinces,1981,production_quantity,0.307653,megatonnes,38934.0,7.9019109261827705
Kapokseed in shell,1999,production_quantity,0.307652,megatonnes,,
Canary seed,1998,production_quantity,0.307289,megatonnes,276033.0,1.1132328381026906
Pepper (piper spp.),1993,production_quantity,0.307082,megatonnes,377203.0,0.8141027510385654
Berries nes,1971,production_quantity,0.30703800000000003,megatonnes,48357.0,6.349401327625785
Melonseed,1970,production_quantity,0.306895,megatonnes,778812.0,0.3940553047462032
"Anise, badian, fennel, coriander",1995,production_quantity,0.30685,megatonnes,508172.0,0.6038309863589494
Quinces,1973,production_quantity,0.30655,megatonnes,47917.0,6.3975207128993885
Fibre crops nes,1997,production_quantity,0.306183,megatonnes,319151.0,0.959367196092132
Berries nes,1968,production_quantity,0.306145,megatonnes,41318.0,7.409482549978217
Pepper (piper spp.),1992,production_quantity,0.305992,megatonnes,365723.0,0.8366769385573234
Berries nes,1970,production_quantity,0.30595900000000004,megatonnes,43190.0,7.084024079648068
Cranberries,1997,production_quantity,0.305647,megatonnes,19184.0,15.932391576313595
Kapokseed in shell,1996,production_quantity,0.305581,megatonnes,,
Karite nuts (sheanuts),1977,production_quantity,0.305579,megatonnes,171400.0,1.7828413068844808
Berries nes,1961,production_quantity,0.305559,megatonnes,38048.0,8.03088204373423
"Hazelnuts, with shell",1971,production_quantity,0.305519,megatonnes,330502.0,0.9244089294467205
Cranberries,1998,production_quantity,0.305404,megatonnes,20577.0,14.842008067259561
Kola nuts,2014,production_quantity,0.30534,megatonnes,556429.0,0.5487492564190579
Kapok fruit,1991,production_quantity,0.3052,megatonnes,230140.0,1.3261493004258278
Berries nes,1977,production_quantity,0.304596,megatonnes,48147.0,6.326375475107484
