country,year,power_usage_per_year_EJ,power_usage_TW
Taiwan,1985,1.48,0.046963243
Taiwan,1986,1.61,0.050959552
Taiwan,1987,1.73,0.054753033
Taiwan,1988,1.89,0.060061129
Taiwan,1989,2.01,0.063810412
Taiwan,1990,2.14,0.067775203
Taiwan,1991,2.26,0.071579933
Taiwan,1992,2.38,0.075469528
Taiwan,1993,2.52,0.079975177
Taiwan,1994,2.67,0.084628689
Taiwan,1995,2.83,0.08963048
Taiwan,1996,2.95,0.093509921
Taiwan,1997,3.14,0.099514038
Taiwan,1998,3.32,0.105164514
Taiwan,1999,3.66,0.11613439
Taiwan,2000,3.74,0.118479023
Taiwan,2001,3.85,0.122207174
Taiwan,2002,4.01,0.127273121
Taiwan,2003,4.20,0.133268062
Taiwan,2004,4.41,0.139814939
Taiwan,2005,4.46,0.141286123
Taiwan,2006,4.55,0.144234806
Taiwan,2007,4.74,0.150264095
Taiwan,2008,4.49,0.142225663
Taiwan,2009,4.42,0.140010315
Taiwan,2010,4.66,0.147798751
Taiwan,2011,4.61,0.146184116
Taiwan,2012,4.61,0.146279609
Taiwan,2013,4.71,0.149393317
Taiwan,2014,4.82,0.152874221
Taiwan,2015,4.77,0.151196754
Taiwan,2016,4.85,0.153726725
Taiwan,2017,4.87,0.154295918
Taiwan,2018,4.93,0.156327782
Taiwan,2019,4.81,0.152518237
Thailand,1965,0.11,0.003487664
Thailand,1966,0.13,0.004155063
Thailand,1967,0.15,0.004729221
Thailand,1968,0.19,0.006074561
Thailand,1969,0.20,0.006424635
Thailand,1970,0.24,0.007642101
Thailand,1971,0.27,0.008463537
Thailand,1972,0.32,0.010286039
Thailand,1973,0.34,0.010906252
Thailand,1974,0.36,0.01133698
Thailand,1975,0.39,0.012499345
Thailand,1976,0.42,0.013198386
Thailand,1977,0.46,0.01453441
Thailand,1978,0.50,0.015833789
Thailand,1979,0.53,0.016684569
Thailand,1980,0.53,0.016716
Thailand,1981,0.53,0.01692068
Thailand,1982,0.55,0.017321858
Thailand,1983,0.60,0.019153058
Thailand,1984,0.66,0.021076783
Thailand,1985,0.70,0.022085476
Thailand,1986,0.74,0.023547281
Thailand,1987,0.85,0.027017812
Thailand,1988,0.95,0.03027051
Thailand,1989,1.10,0.034795073
Thailand,1990,1.30,0.041168888
Thailand,1991,1.43,0.045463982
Thailand,1992,1.58,0.050181617
Thailand,1993,1.80,0.057143495
Thailand,1994,2.02,0.064066081
Thailand,1995,2.22,0.070239193
Thailand,1996,2.50,0.079414547
Thailand,1997,2.64,0.083703344
Thailand,1998,2.45,0.077536867
Thailand,1999,2.61,0.082877072
Thailand,2000,2.67,0.0847639
Thailand,2001,2.82,0.089352209
Thailand,2002,3.10,0.098232952
Thailand,2003,3.36,0.106380874
Thailand,2004,3.59,0.113814691
Thailand,2005,3.71,0.117733175
Thailand,2006,3.77,0.119553598
Thailand,2007,3.94,0.12495183
Thailand,2008,3.99,0.126419614
Thailand,2009,4.13,0.130799686
Thailand,2010,4.39,0.139069228
Thailand,2011,4.56,0.144501234
Thailand,2012,4.87,0.154458766
Thailand,2013,4.95,0.156979577
Thailand,2014,5.09,0.161293366
Thailand,2015,5.25,0.166318845
Thailand,2016,5.36,0.169937725
Thailand,2017,5.45,0.17282067
Thailand,2018,5.60,0.177553542
Thailand,2019,5.61,0.17800451
Vietnam,1965,0.11,0.003355058
Vietnam,1966,0.19,0.005868201
Vietnam,1967,0.26,0.008088447
Vietnam,1968,0.26,0.008387071
Vietnam,1969,0.31,0.009906667
Vietnam,1970,0.33,0.010333843
Vietnam,1971,0.29,0.009212842
Vietnam,1972,0.28,0.008932523
Vietnam,1973,0.30,0.009428228
Vietnam,1974,0.22,0.007009945
Vietnam,1975,0.25,0.007791371
Vietnam,1976,0.14,0.004504768
Vietnam,1977,0.15,0.004818743
Vietnam,1978,0.16,0.004995006
Vietnam,1979,0.17,0.005380332
Vietnam,1980,0.19,0.006150265
Vietnam,1981,0.19,0.0061641
Vietnam,1982,0.21,0.006584982
Vietnam,1983,0.22,0.006892133
Vietnam,1984,0.22,0.006945598
Vietnam,1985,0.22,0.006904672
Vietnam,1986,0.24,0.007564104
Vietnam,1987,0.27,0.008525219
Vietnam,1988,0.27,0.00851584
Vietnam,1989,0.25,0.008057631
Vietnam,1990,0.27,0.008656883
Vietnam,1991,0.28,0.008790265
Vietnam,1992,0.30,0.009596843
Vietnam,1993,0.35,0.010957116
Vietnam,1994,0.39,0.01223506
Vietnam,1995,0.45,0.014201587
Vietnam,1996,0.51,0.016296094
Vietnam,1997,0.59,0.018838058
Vietnam,1998,0.64,0.020378675
Vietnam,1999,0.66,0.021020033
Vietnam,2000,0.75,0.023929857
Vietnam,2001,0.85,0.027024078
Vietnam,2002,0.93,0.029597115
Vietnam,2003,1.01,0.031947754
Vietnam,2004,1.23,0.039084553
Vietnam,2005,1.30,0.041373499
Vietnam,2006,1.19,0.037814418
Vietnam,2007,1.30,0.041303882
Vietnam,2008,1.62,0.051299682
Vietnam,2009,1.65,0.052210208
Vietnam,2010,1.87,0.059380882
Vietnam,2011,2.13,0.067583685
Vietnam,2012,2.24,0.070931772
Vietnam,2013,2.39,0.07567714
Vietnam,2014,2.61,0.082820701
Vietnam,2015,2.90,0.091806287
Vietnam,2016,3.11,0.098619229
Vietnam,2017,3.32,0.105182248
Vietnam,2018,3.72,0.117981592
Vietnam,2019,4.12,0.130600567
Pacific Asia (other),1965,0.69,0.021742791
Pacific Asia (other),1966,0.73,0.023061132
Pacific Asia (other),1967,0.79,0.025053124
Pacific Asia (other),1968,0.85,0.02698736
Pacific Asia (other),1969,0.90,0.028660406
Pacific Asia (other),1970,0.96,0.030555879
Pacific Asia (other),1971,1.06,0.033493968
Pacific Asia (other),1972,1.10,0.034742048
Pacific Asia (other),1973,1.13,0.035966115
Pacific Asia (other),1974,1.21,0.03843433
Pacific Asia (other),1975,1.24,0.039458308
Pacific Asia (other),1976,1.31,0.041470039
Pacific Asia (other),1977,1.39,0.043927058
Pacific Asia (other),1978,1.46,0.046370039
Pacific Asia (other),1979,1.58,0.049987769
Pacific Asia (other),1980,1.69,0.053609204
Pacific Asia (other),1981,1.75,0.05539191
Pacific Asia (other),1982,1.82,0.057623675
Pacific Asia (other),1983,1.89,0.059894183
Pacific Asia (other),1984,1.92,0.060966613
Pacific Asia (other),1985,2.05,0.065046736
Pacific Asia (other),1986,2.07,0.065786447
Pacific Asia (other),1987,2.02,0.063919794
Pacific Asia (other),1988,2.05,0.064918062
Pacific Asia (other),1989,2.02,0.064122519
Pacific Asia (other),1990,1.98,0.062731712
Pacific Asia (other),1991,1.93,0.061061765
Pacific Asia (other),1992,1.75,0.055527754
Pacific Asia (other),1993,1.68,0.053259192
Pacific Asia (other),1994,1.61,0.051192031
Pacific Asia (other),1995,1.60,0.050685037
Pacific Asia (other),1996,1.49,0.047347868
Pacific Asia (other),1997,1.48,0.046862617
Pacific Asia (other),1998,1.42,0.044924526
Pacific Asia (other),1999,1.50,0.047457912
Pacific Asia (other),2000,1.59,0.050404523
Pacific Asia (other),2001,1.64,0.051905377
Pacific Asia (other),2002,1.62,0.051477963
Pacific Asia (other),2003,1.71,0.054248009
Pacific Asia (other),2004,1.73,0.054887568
Pacific Asia (other),2005,1.82,0.057574942
Pacific Asia (other),2006,1.88,0.059619969
Pacific Asia (other),2007,1.84,0.058346586
Pacific Asia (other),2008,1.92,0.060949529
Pacific Asia (other),2009,1.76,0.055665306
Pacific Asia (other),2010,1.94,0.061550504
Pacific Asia (other),2011,1.93,0.061187748
Pacific Asia (other),2012,2.02,0.064026089
Pacific Asia (other),2013,1.99,0.063136438
Pacific Asia (other),2014,2.16,0.068460357
Pacific Asia (other),2015,2.25,0.071343373
Pacific Asia (other),2016,2.44,0.077315976
Pacific Asia (other),2017,2.50,0.07939251
Pacific Asia (other),2018,3.14,0.099503657
Pacific Asia (other),2019,3.22,0.102133805
